X_Scaled,Y_Scaled,Weird_Depth_Scaled,CMI_Depth_Scaled,Zeros,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,Dice_Weird_Depth,Dice_Weird_FileNum,Dice_Weird_SurfElev,Dice_Weird_Thick,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031
14.07596205,-128.0156412,-9999,-1.482338781,0,-148.2338781,169,-11.76004444,134.1222387,12,-322.7385806,-14.11163938,308.6269412,,,,,-313.9664893,-11.85532392,299.8548499,-4.469,,,,,140759.6205,-1280156.412
14.08516973,-128.0156683,-9999,-1.494753007,0,-149.4753007,169,-11.47420602,135.8575839,12,-321.8480063,-13.61771684,308.2302894,,,,,-313.4806206,-11.56948549,299.8629037,-4.156,,,,,140851.6973,-1280156.683
14.09437352,-128.0156828,-9999,-1.506589021,0,-150.6589021,169,-11.1883676,137.4877461,12,-315.5544592,-13.17115596,302.3833033,,,,,-315.8986973,-11.09308813,302.7275413,-3.911,,,,,140943.7352,-1280156.828
14.10357301,-128.015688,-9999,-1.530652617,0,-153.0652617,169,-10.99780865,139.2303527,12,-308.015117,-13.83490899,294.180208,,,,,-309.7220232,-10.99780865,295.8871142,-3.581,,,,,141035.7301,-1280156.88
14.11276794,-128.015691,-9999,-1.545410172,0,-154.5410172,169,-10.90252918,140.89158,12,-300.2007748,-13.64943722,286.5513376,,,,,-307.5710715,-10.90252918,293.9216342,-3.6,,,,,141127.6794,-1280156.91
14.12195753,-128.0156917,-9999,-1.559442522,0,-155.9442522,169,-10.52141128,142.4464715,12,-302.9568626,-13.49778065,289.4590819,,,,,-312.1517856,-10.52141128,298.6540049,-3.547,,,,,141219.5753,-1280156.917
14.13114257,-128.0156873,-9999,-1.582134249,0,-158.2134249,169,-10.23557286,143.9631792,12,-312.4644553,-14.2502457,298.2142096,,,,,-317.5470151,-10.23557286,303.2967694,-3.474,,,,,141311.4257,-1280156.873
14.14032483,-128.0156838,-9999,-1.570537188,0,-157.0537188,169,-9.949734439,143.0026999,12,-307.5119237,-14.05101887,293.4609049,,,,,-322.1458259,-9.949734439,308.094807,-3.525,,,,,141403.2483,-1280156.838
14.14950462,-128.0156826,-9999,-1.516355381,0,-151.6355381,169,-9.473337069,138.7521248,12,-299.0819562,-12.88341321,286.198543,,,,,-323.6961117,-9.378057596,310.8126985,-3.539,,,,,141495.0462,-1280156.826
14.15868322,-128.0156805,-9999,-1.469904517,0,-146.9904517,169,-9.187498648,134.2301017,12,-290.9871669,-12.76034994,278.2268169,,,,,-324.5459088,-9.187498648,311.7855589,-3.56,,,,,141586.8322,-1280156.805
14.16786004,-128.015679,-9999,-1.455283379,0,-145.5283379,169,-7.853586013,132.8202608,12,-293.0749296,-12.70807702,280.3668526,,,,,-326.8606399,-7.758306539,314.1525629,-3.816,,,,,141678.6004,-1280156.79
14.17703547,-128.0156843,-9999,-1.443775949,0,-144.3775949,169,-6.900791274,131.6439445,12,-302.1993201,-12.73365042,289.4656697,,,,,-327.3389146,-6.614952853,314.6052642,-4.085,,,,,141770.3547,-1280156.843
14.1862081,-128.0156926,-9999,-1.421973301,0,-142.1973301,169,-6.233834957,130.5494296,12,-307.0263848,-11.6479005,295.3784843,,,,,-325.3144487,-6.138555483,313.6665482,-4.396,,,,,141862.081,-1280156.926
14.19538046,-128.0157068,-9999,-1.423008758,0,-142.3008758,169,-5.757437588,130.6512665,12,-310.6078575,-11.64960922,298.9582482,,,,,-324.3735812,-5.757437588,312.723972,-4.297,,,,,141953.8046,-1280157.068
14.20455224,-128.0157188,-9999,-1.424846938,0,-142.4846938,169,-5.376319692,131.9749691,12,-313.7943588,-10.50972461,303.2846341,,,,,-322.4982939,-5.376319692,311.9885692,-4.59,,,,,142045.5224,-1280157.188
14.21372701,-128.0157231,-9999,-1.429917251,0,-142.9917251,169,-5.090481271,133.6567079,12,-316.817042,-9.335017254,307.4820248,,,,,-319.8378144,-5.090481271,310.5027972,-4.412,,,,,142137.2701,-1280157.231
14.22290517,-128.0157261,-9999,-1.443453437,0,-144.3453437,169,-5.662158114,134.8677537,12,-320.241271,-9.477589985,310.763681,,,,,-312.0337557,-5.56687864,302.5561657,-4.559,,,,,142229.0517,-1280157.261
14.23208702,-128.0157248,-9999,-1.459230681,0,-145.9230681,169,-5.852717062,137.2130844,12,-319.8320983,-8.709983714,311.1221146,,,,,-308.2166373,-5.852717062,299.5066536,-4.486,,,,,142320.8702,-1280157.248
14.24126829,-128.0157204,-9999,-1.49530689,0,-149.530689,169,-6.138555483,140.6930584,12,-319.008396,-8.837630606,310.1707654,,,,,-315.4996822,-6.138555483,306.6620516,-4.679,,,,,142412.6829,-1280157.204
14.25045292,-128.0157084,-9999,-1.528655978,0,-152.8655978,169,-6.614952853,143.751849,12,-316.0313286,-9.113748802,306.9175798,,,,,-323.436392,-6.614952853,314.3226432,-4.934,,,,,142504.5292,-1280157.084
14.25964378,-128.0156798,-9999,-1.571662766,0,-157.1662766,169,-6.900791274,146.6285556,12,-311.0975036,-10.53772098,300.5597826,,,,,-332.2019781,-6.900791274,321.6642571,-4.87,,,,,142596.4378,-1280156.798
14.26883888,-128.0156489,-9999,-1.600833229,0,-160.0833229,169,-7.663027066,149.1048739,12,-307.8978063,-10.97844905,296.9193573,,,,,-337.2613569,-7.758306539,326.2829078,-4.301,,,,,142688.3888,-1280156.489
14.27803882,-128.0156225,-9999,-1.633108843,0,-163.3108843,169,-8.425262857,151.5170997,12,-316.7826068,-11.79378467,304.9888221,,,,,-339.8682481,-8.520542331,328.0744634,-4.179,,,,,142780.3882,-1280156.225
14.28723884,-128.0156137,-9999,-1.643862665,0,-164.3862665,169,-9.282778122,152.1962441,12,-329.6412989,-12.19002239,317.4512765,,,,,-339.7230075,-9.282778122,327.5329851,-3.899,,,,,142872.3884,-1280156.137
14.29643791,-128.0156239,-9999,-1.64108757,0,-164.108757,169,-9.378057596,151.8585832,12,-338.4373762,-12.25017381,326.1872024,,,,,-338.4761126,-9.282778122,326.2259388,-3.606,,,,,142964.3791,-1280156.239
14.30564811,-128.0156398,-9999,-1.639859881,0,-163.9859881,169,-9.759175491,151.3847829,12,-339.1301355,-12.6012052,326.5289303,,,,,-337.8579155,-9.759175491,325.2567103,-3.514,,,,,143056.4811,-1280156.398
14.31486638,-128.0156518,-9999,-1.638819579,0,-163.8819579,169,-9.854454965,150.9075464,12,-339.5998786,-12.97441151,326.6254671,,,,,-337.6947961,-10.04501391,324.7203845,-3.537,,,,,143148.6638,-1280156.518
14.32408562,-128.0156641,-9999,-1.625543114,0,-162.5543114,169,-9.282778122,149.6560908,12,-341.2481431,-12.89822051,328.3499226,,,,,-335.7435161,-9.282778122,322.8452955,-3.78,,,,,143240.8562,-1280156.641
14.33330537,-128.0156755,-9999,-1.615343967,0,-161.5343967,169,-8.901660226,147.7234566,12,-339.560234,-13.81094005,325.749294,,,,,-335.675299,,321.8643589,-3.929,,,,,143333.0537,-1280156.755
14.34252647,-128.0156954,-9999,-1.591617313,0,-159.1617313,169,-8.615821804,145.4603511,12,-339.1026019,-13.70138022,325.4012217,,,,,-336.8751365,-8.615821804,323.1737562,-3.777,,,,,143425.2647,-1280156.954
14.3517447,-128.0157255,-9999,-1.547236723,0,-154.7236723,169,-8.234703909,142.2668036,12,-336.3876791,-12.45686873,323.9308104,,,,,-328.0986175,-8.139424435,315.6417487,-3.857,,,,,143517.447,-1280157.255
14.36095959,-128.015764,-9999,-1.524526295,0,-152.4526295,169,-8.139424435,139.165948,12,-335.3450994,-13.2866815,322.0584179,,,,,-318.5858494,-8.234703909,305.2991679,-3.653,,,,,143609.5959,-1280157.64
14.37017377,-128.0157833,-9999,-1.502807145,0,-150.2807145,169,-8.615821804,139.1196063,12,-336.1288614,-11.16110818,324.9677532,,,,,-307.5505995,-8.520542331,296.3894914,-3.428,,,,,143701.7377,-1280157.833
14.37938523,-128.0157788,-9999,-1.513222879,0,-151.3222879,169,-8.9969397,140.4025573,12,-332.6268675,-10.91973053,321.707137,,,,,-307.3663467,-8.9969397,296.4466162,-3.481,,,,,143793.8523,-1280157.788
14.3885959,-128.0157514,-9999,-1.526322598,0,-152.6322598,169,-9.378057596,141.9242526,12,-328.0350527,-10.7080072,317.3270455,,,,,-308.6437023,-9.378057596,297.9356951,-3.404,,,,,143885.959,-1280157.514
14.39780692,-128.0157201,-9999,-1.543461376,0,-154.3461376,169,-9.854454965,143.7713389,12,-329.9558877,-10.57479869,319.381089,,,,,-310.334933,-11.09308813,299.7601343,-3.609,,,,,143978.0692,-1280157.201
14.40701961,-128.01569,-9999,-1.555903017,0,-155.5903017,169,-10.61669076,143.8393439,12,-330.5022405,-11.75095776,318.7512827,,,,,-314.2538568,-10.61669076,302.5028991,-3.947,,,,,144070.1961,-1280156.9
14.41623014,-128.0156691,-9999,-1.548979636,0,-154.8979636,169,-11.47420602,141.8762736,12,-331.4234577,-13.02169008,318.4017677,,,,,-317.5690233,-11.28364707,304.5473332,-3.918,,,,,144162.3014,-1280156.691
14.42544003,-128.015651,-9999,-1.539781858,0,-153.9781858,169,-12.23644181,140.3515022,12,-326.7323027,-13.6266836,313.1056191,,,,,-316.9817199,-12.23644181,303.3550363,-4.122,,,,,144254.4003,-1280156.51
14.43464826,-128.0156402,-9999,-1.561801497,0,-156.1801497,169,-12.71283918,141.2063979,12,-325.4161304,-14.97375183,310.4423786,,,,,-317.4141004,-12.71283918,302.4403485,-4.227,,,,,144346.4826,-1280156.402
14.44385561,-128.0156356,-9999,-1.580058988,0,-158.0058988,169,-12.80811866,143.0989026,12,-316.752393,-14.90699616,301.8453969,,,,,-319.2597426,-12.80811866,304.3527464,-4.099,,,,,144438.5561,-1280156.356
14.45306918,-128.015633,-9999,-1.649366312,0,-164.9366312,169,-13.09395708,148.9583949,12,-319.4659277,-15.97823635,303.4876914,,,,,-322.8381673,-12.9986776,306.8599309,-3.774,,,,,144530.6918,-1280156.33
14.46228827,-128.0156461,-9999,-1.678699854,0,-167.8699854,169,-13.18923655,151.9594678,12,-321.4012433,-15.91051758,305.4907257,,,,,-323.7760822,-13.18923655,307.8655646,-3.613,,,,,144622.8827,-1280156.461
14.47150604,-128.0156672,-9999,-1.608092282,0,-160.8092282,169,-12.90339813,145.3099538,12,-317.7407216,-15.49927441,302.2414472,,,,,-323.0284817,-12.90339813,307.5292073,-3.563,,,,,144715.0604,-1280156.672
14.48072497,-128.0156886,-9999,-1.571105175,0,-157.1105175,169,-12.61755971,140.9706252,12,-308.4970666,-16.13989224,292.3571744,,,,,-320.6393734,-12.52228023,304.4994812,-3.84,,,,,144807.2497,-1280156.886
14.48994371,-128.0157017,-9999,-1.558594373,0,-155.8594373,169,-12.52228023,140.1575843,12,-296.7614977,-15.70185303,281.0596447,,,,,-317.779734,-12.61755971,302.0778809,-4.095,,,,,144899.4371,-1280157.017
14.49916123,-128.0157055,-9999,-1.602747099,0,-160.2747099,169,-12.33172129,145.0310667,12,-318.484119,-15.24364323,303.2404758,,,,,-318.7719565,-12.23644181,303.5283133,-4.251,,,,,144991.6123,-1280157.055
14.50837658,-128.0157052,-9999,-1.656292178,0,-165.6292178,169,-11.85532392,150.8310852,12,-321.4467932,-14.79813263,306.6486606,,,,,-320.1157637,-11.85532392,305.317631,-4.34,,,,,145083.7658,-1280157.052
14.51758791,-128.0157002,-9999,-1.690355982,0,-169.0355982,169,-11.28364707,154.68263,12,-321.8678287,-14.35296819,307.5148605,,,,,-321.6758457,-11.1883676,307.3228776,-4.296,,,,,145175.8791,-1280157.002
14.52679638,-128.0156903,-9999,-1.645660052,0,-164.5660052,169,-10.61669076,150.7004705,12,-318.5054566,-13.86553461,304.639922,,,,,-322.0913172,-10.52141128,308.2257825,-4.278,,,,,145267.9638,-1280156.903
14.53600198,-128.0156884,-9999,-1.590144611,0,-159.0144611,169,-10.33085233,145.3496098,12,-318.8700464,-13.6648513,305.2051951,,,,,-321.1851461,-10.33085233,307.5202948,-4.278,,,,,145360.0198,-1280156.884
14.54520474,-128.0156924,-9999,-1.588036876,0,-158.8036876,169,-10.23557286,145.341946,12,-307.4842477,-13.46174155,294.0225061,,,,,-328.7314879,-10.14029339,315.2697463,-4.27,,,,,145452.0474,-1280156.924
14.55440536,-128.0156962,-9999,-1.583086722,0,-158.3086722,169,-10.04501391,145.0618879,12,-304.8484166,-13.2467843,291.6016323,,,,,-326.2282609,-10.14029339,312.9814766,-4.356,,,,,145544.0536,-1280156.962
14.56360632,-128.0156948,-9999,-1.588382236,0,-158.8382236,169,-9.949734439,145.7435422,12,-305.9130599,-13.09468135,292.8183786,,,,,-325.1511344,-9.854454965,312.0564531,-4.394,,,,,145636.0632,-1280156.948
14.57280806,-128.0156843,-9999,-1.64236246,0,-164.236246,169,-9.949734439,151.1375707,12,-310.3716041,-13.09867536,297.2729287,,,,,-326.8747751,-9.854454965,313.7760997,-4.336,,,,,145728.0806,-1280156.843
14.5820086,-128.0156661,-9999,-1.727013598,0,-172.7013598,169,-9.759175491,159.5827186,12,-324.7955646,-13.11864124,311.6769233,,,,,-326.8985961,,313.7799548,-4.592,,,,,145820.086,-1280156.661
14.59120519,-128.0156418,-9999,-1.743306947,0,-174.3306947,169,-9.473337069,161.2486163,12,-323.3374558,-13.08207832,310.2553774,,,,,,,,-4.695,,,,,145912.0519,-1280156.418
14.60039781,-128.0156219,-9999,-1.645501036,0,-164.5501036,169,-9.187498648,151.6499354,12,-322.1174865,-12.90016824,309.2173183,,,,,,,,-4.787,,,,,146003.9781,-1280156.219
14.60958939,-128.0156063,-9999,-1.55880348,0,-155.880348,169,-8.9969397,143.2112237,12,-311.9007617,-12.66912427,299.2316374,,,,,,,,-4.697,,,,,146095.8939,-1280156.063
14.61878288,-128.0155878,-9999,-1.581676533,0,-158.1676533,169,-8.425262857,145.6463444,12,-302.6541591,-12.52130882,290.1328503,,,,,,,,-4.524,,,,,146187.8288,-1280155.878
14.62797818,-128.0155623,-9999,-1.591350572,0,-159.1350572,169,-7.663027066,146.7003512,12,-297.1691224,-12.43470606,284.7344164,,,,,,,,-4.175,,,,,146279.7818,-1280155.623
14.6371742,-128.0155441,-9999,-1.576669904,0,-157.6669904,169,-7.28190917,145.3944597,12,-294.3184634,-12.27253073,282.0459326,,,,,,,,-3.973,,,,,146371.742,-1280155.441
14.64636872,-128.0155505,-9999,-1.58876975,0,-158.876975,169,-6.614952853,146.7010949,12,-295.2981255,-12.17588018,283.1222453,,,,,,,,-3.782,,,,,146463.6872,-1280155.505
14.65556427,-128.0155677,-9999,-1.771338974,0,-177.1338974,169,-5.376319692,157.9260354,13,-299.8014158,-19.20786199,280.5935539,,,,,,,,-3.915,,,,,146555.6427,-1280155.677
14.6647622,-128.0155779,-9999,-1.705185552,0,-170.5185552,169,-4.995201797,159.1649612,13,-292.011297,-11.35359391,280.6577031,,,,,,,,-3.968,,,,,146647.622,-1280155.779
14.67396161,-128.0155797,-9999,-1.626479672,0,-162.6479672,169,-4.995201797,152.1142989,13,-300.771739,-10.53366826,290.2380707,,,,,,,,-4.411,,,,,146739.6161,-1280155.797
14.68316211,-128.0155748,-9999,-1.605023429,0,-160.5023429,169,-4.328245479,150.7756314,13,-305.6340544,-9.726711478,295.9073429,,,,,,,,-4.364,,,,,146831.6211,-1280155.748
14.69236259,-128.0155712,-9999,-1.610732343,0,-161.0732343,169,-3.661289162,152.1177405,13,-297.5417178,-8.955493875,288.586224,,,,,,,,-4.546,,,,,146923.6259,-1280155.712
14.70156434,-128.0155703,-9999,-1.597795755,0,-159.7795755,169,-3.470730214,150.6146619,13,-293.6053413,-9.164913577,284.4404277,,,,,,,,-4.494,,,,,147015.6434,-1280155.703
14.71076756,-128.0155739,-9999,-1.593351996,0,-159.3351996,169,-3.756568636,150.9282837,13,-300.2935407,-8.406915833,291.8866249,,,,,,,,-4.715,,,,,147107.6756,-1280155.739
14.71997257,-128.0155901,-9999,-1.514745299,0,-151.4745299,170,-4.042407058,143.7675735,13,-308.6762904,-7.706956448,300.969334,,,,,,,,-4.745,,,,,147199.7257,-1280155.901
14.72917809,-128.0156107,-9999,-1.51937275,0,-151.937275,170,-4.614083901,143.7573899,13,-317.675574,-8.179885034,309.4956889,,,,,,,,-4.72,,,,,147291.7809,-1280156.107
14.73838536,-128.0156219,-9999,-1.58681007,0,-158.681007,170,-5.090481271,149.9839921,13,-324.725134,-8.697014955,316.028119,,,,,,,,-4.727,,,,,147383.8536,-1280156.219
14.74759439,-128.0156104,-9999,-1.656159891,0,-165.6159891,170,-6.233834957,156.5942819,13,-330.3943625,-9.02170719,321.3726553,,,,,,,,-4.59,,,,,147475.9439,-1280156.104
14.75680561,-128.015576,-9999,-1.646112296,0,-164.6112296,170,-7.853586013,154.9820021,13,-323.7062599,-9.62922752,314.0770324,,,,,,,,-4.183,,,,,147568.0561,-1280155.76
14.76601791,-128.0155372,-9999,-1.639606372,0,-163.9606372,170,-8.806380752,153.628538,13,-311.0879156,-10.33209919,300.7558164,,,,,,,,-4.106,,,,,147660.1791,-1280155.372
14.77522545,-128.0154938,-9999,-1.672252474,0,-167.2252474,170,-9.663896017,156.7830492,13,-302.5160765,-10.44219824,292.0738783,,,,,,,,-3.908,,,,,147752.2545,-1280154.938
14.78443731,-128.0154439,-9999,-1.698238633,0,-169.8238633,170,-10.8072497,157.8669729,13,-297.856821,-11.9568904,285.8999306,,,,,,,,-4.036,,,,,147844.3731,-1280154.439
14.79365166,-128.0153976,-9999,-1.599587925,0,-159.9587925,170,-12.23644181,147.0631974,13,-301.1331887,-12.89559509,288.2375936,,,,,,,,-3.941,,,,,147936.5166,-1280153.976
14.80286024,-128.0153793,-9999,-1.641477978,0,-164.1477978,170,-13.09395708,149.6444016,13,-312.6815384,-14.50339625,298.1781421,,,,,,,,-3.843,,,,,148028.6024,-1280153.793
14.81206136,-128.0153812,-9999,-1.71521784,0,-171.521784,170,-13.95147234,155.7900836,13,-324.0580976,-15.73170046,308.3263972,,,,,,,,-3.849,,,,,148120.6136,-1280153.812
14.82126141,-128.0153869,-9999,-1.70646931,0,-170.646931,170,-14.42786971,155.0155739,13,-323.2165797,-15.63135706,307.5852226,,,,,,,,-3.871,,,,,148212.6141,-1280153.869
14.83046215,-128.0153898,-9999,-1.725884332,0,-172.5884332,170,-14.33259024,156.0640348,13,-311.8525074,-16.52439833,295.328109,,,,,-342.6214734,,326.097075,-3.862,,,,,148304.6215,-1280153.898
14.839663,-128.015394,-9999,-1.750005173,0,-175.0005173,170,-14.80898761,158.3015031,13,-310.0182916,-16.69901424,293.3192774,,,,,-342.5167194,-14.80898761,325.8177052,-4.034,,,,,148396.63,-1280153.94
14.84885666,-128.015396,-9999,-1.656110094,0,-165.6110094,170,-14.90426708,149.0679105,13,-317.7924028,-16.54309887,301.249304,,,,,-339.6230604,-14.90426708,323.0799615,-4.185,,,,,148488.5666,-1280153.96
14.85804045,-128.015404,-9999,-1.68056389,0,-168.056389,170,-14.14203129,151.1648827,13,-325.487796,-16.89150636,308.5962896,,,,,-339.3334585,-14.04675182,322.4419521,-4.209,,,,,148580.4045,-1280154.04
14.86722254,-128.0154322,-9999,-1.713000201,0,-171.3000201,170,-13.57035445,154.9505271,13,-330.2455057,-16.34949306,313.8960127,,,,,-337.9482708,-13.28451602,321.5987778,-4.291,,,,,148672.2254,-1280154.322
14.87640084,-128.0154681,-9999,-1.643829542,0,-164.3829542,170,-12.52228023,148.8395951,13,-334.7799717,-15.54335907,319.2366126,,,,,-335.1244569,-12.42700076,319.5810979,-4.169,,,,,148764.0084,-1280154.681
14.88557543,-128.0155041,-9999,-1.673914065,0,-167.3914065,170,-11.37892655,152.5528102,13,-335.9878736,-14.8385963,321.1492773,,,,,-337.0905997,-11.1883676,322.2520034,-4.179,,,,,148855.7543,-1280155.041
14.89474461,-128.0155422,-9999,-1.692026731,0,-169.2026731,170,-10.23557286,155.0438224,13,-334.7268121,-14.1588507,320.5679614,,,,,-339.0675408,-10.14029339,324.9086901,-3.989,,,,,148947.4461,-1280155.422
14.90390935,-128.0155702,-9999,-1.653831638,0,-165.3831638,170,-9.187498648,151.9224779,13,-332.0350019,-13.46068587,318.574316,,,,,-333.0288407,-9.378057596,319.5681548,-3.841,,,,,149039.0935,-1280155.702
14.91307118,-128.0155801,-9999,-1.618529628,0,-161.8529628,170,-7.948865487,149.0859309,13,-331.6705986,-12.76703186,318.9035667,,,,,-332.5959565,,319.8289246,-3.51,,,,,149130.7118,-1280155.801
14.92223141,-128.0155798,-9999,-1.649251341,0,-164.9251341,170,-7.377188644,153.6292973,13,-330.8962998,-11.29583685,319.600463,,,,,,,,-3.644,,,,,149222.3141,-1280155.798
14.93138875,-128.0155844,-9999,-1.742378258,0,-174.2378258,170,-7.091350222,163.2302547,13,-328.6841808,-11.00757112,317.6766097,,,,,,,,-3.693,,,,,149313.8875,-1280155.844
14.9405417,-128.0155888,-9999,-1.805769796,0,-180.5769796,170,-7.377188644,169.6098088,13,-317.4733859,-10.96717084,306.5062151,,,,,,,,-3.841,,,,,149405.417,-1280155.888
14.94969238,-128.0155737,-9999,-1.748142262,0,-174.8142262,170,-7.091350222,164.8241777,13,-295.1186893,-9.990048488,285.1286408,,,,,,,,-4.044,,,,,149496.9238,-1280155.737
14.95884087,-128.0155514,-9999,-1.676331124,0,-167.6331124,170,-7.186629696,157.5700956,13,-282.2237105,-10.06301679,272.1606937,,,,,,,,-4.251,,,,,149588.4087,-1280155.514
14.96798697,-128.0155373,-9999,-1.665463562,0,-166.5463562,170,-7.472468118,155.1860656,13,-274.7475353,-11.36029058,263.3872448,,,,,,,,-4.435,,,,,149679.8697,-1280155.373
14.97712757,-128.0155524,-9999,-1.671136729,0,-167.1136729,170,-7.758306539,156.5238256,13,-270.5135743,-10.58984731,259.9237269,,,,,,,,-4.472,,,,,149771.2757,-1280155.524
14.98626198,-128.015593,-9999,-1.717545322,0,-171.7545322,170,-7.663027066,160.9053406,13,-275.4238834,-10.84919162,264.5746918,,,,,,,,-4.5,,,,,149862.6198,-1280155.93
14.99539495,-128.0156332,-9999,-1.793977679,0,-179.3977679,170,-7.853586013,168.132852,13,-281.2627318,-11.26491588,269.9978159,,,,,,,,-4.479,,,,,149953.9495,-1280156.332
15.00452668,-128.0156616,-9999,-1.857862086,0,-185.7862086,170,-8.425262857,174.2301223,13,-280.6183506,-11.55608628,269.0622643,,,,,,,,-4.581,,,,,150045.2668,-1280156.616
15.01365823,-128.0156902,-9999,-1.875219197,0,-187.5219197,170,-8.711101278,175.3593996,13,-276.0596845,-12.16252005,263.8971644,,,,,,,,-4.623,,,,,150136.5823,-1280156.902
15.02279034,-128.0157128,-9999,-1.81277851,0,-181.277851,170,-8.329983383,168.5465335,13,-269.3117906,-12.73131753,256.580473,,,,,,,,-4.754,,,,,150227.9034,-1280157.128
15.03192043,-128.0157371,-9999,-1.732917362,0,-173.2917362,170,-7.948865487,160.4694194,13,-262.5938446,-12.82231682,249.7715278,,,,,,,,-4.78,,,,,150319.2043,-1280157.371
15.04105408,-128.015754,-9999,-1.706364234,0,-170.6364234,170,-7.663027066,157.9522932,13,-260.0044211,-12.68413021,247.3202909,,,,,,,,-4.962,,,,,150410.5408,-1280157.54
15.05019619,-128.0157611,-9999,-1.734905602,0,-173.4905602,170,-7.567747592,161.5914911,13,-253.4896812,-11.89906909,241.5906122,,,,,,,,-5.189,,,,,150501.9619,-1280157.611
15.05933883,-128.0157765,-9999,-1.768570244,0,-176.8570244,170,-7.758306539,165.6266467,13,-244.1623532,-11.23037775,232.9319754,,,,,,,,-5.232,,,,,150593.3883,-1280157.765
15.06847516,-128.0157993,-9999,-1.806613193,0,-180.6613193,170,-7.853586013,169.4286352,13,-243.5301992,-11.23268411,232.297515,,,,,,,,-5.151,,,,,150684.7516,-1280157.993
15.07760956,-128.0158187,-9999,-9999,0,,170,-7.948865487,172.7088961,,,,,,,,,,,,-5.442,,,,,150776.0956,-1280158.187
15.08674317,-128.0158352,-9999,-9999,0,,170,-8.711101278,171.4411132,,,,,,,,,,,,-5.427,,,,,150867.4317,-1280158.352
15.09587406,-128.0158372,-9999,-9999,0,,170,-9.187498648,169.3225858,,,,,,,,,,,,-5.624,,,,,150958.7406,-1280158.372
15.10500149,-128.0158217,-9999,-9999,0,,170,-9.282778122,167.6301214,,,,,,,,,,,,-5.57,,,,,151050.0149,-1280158.217
15.11413005,-128.0157908,-9999,-9999,0,,170,-9.759175491,167.9564771,,,,,,,,,,,,-5.662,,,,,151141.3005,-1280157.908
15.12325982,-128.0157585,-9999,-9999,0,,170,-10.8072497,168.4466155,,,,,,,,,,,,-5.769,,,,,151232.5982,-1280157.585
15.13238486,-128.0157253,-9999,-9999,0,,170,-11.66476497,165.3809479,,,,,,,,,,,,-5.838,,,,,151323.8486,-1280157.253
15.14149584,-128.0157106,-9999,-9999,0,,170,-11.76004444,158.5930901,,,,,,,,,,,,-5.658,,,,,151414.9584,-1280157.106
15.15060296,-128.0157187,-9999,-9999,0,,170,-12.14116234,161.756239,,,,,,,,,,,,-5.349,,,,,151506.0296,-1280157.187
15.15971501,-128.0157468,-9999,-9999,0,,170,-12.33172129,167.5635707,,,,,,,,,,,,-5.021,,,,,151597.1501,-1280157.468
15.16882643,-128.0157993,-9999,-9999,0,,170,-12.61755971,167.1248782,,,,,,,,,,,,-4.992,,,,,151688.2643,-1280157.993
15.17793559,-128.0158722,-9999,-9999,0,,170,-12.52228023,164.6235767,,,,,,,,,,,,-4.828,,,,,151779.3559,-1280158.722
15.18704176,-128.0159563,-9999,-9999,0,,170,-12.42700076,162.2532,,,,,,,,,,,,-4.707,,,,,151870.4176,-1280159.563
15.19614333,-128.0160421,-9999,-9999,0,,170,-12.14116234,163.1265929,,,,,,,,,,,,-4.82,,,,,151961.4333,-1280160.421
15.20524151,-128.016116,-9999,-9999,0,,170,-11.76004444,169.9302406,,,,,,,,,,,,-4.895,,,,,152052.4151,-1280161.16
15.21433811,-128.0161667,-9999,-9999,0,,170,-11.37892655,172.3475241,,,,,,,,,,,,-4.735,,,,,152143.3811,-1280161.667
15.22343162,-128.0161939,-9999,-9999,0,,170,-10.8072497,173.266191,,,,,,,,,,,,-4.53,,,,,152234.3162,-1280161.939
15.23252118,-128.0162079,-9999,-9999,0,,170,-10.23557286,174.1120474,,,,,,,,,,,,-4.509,,,,,152325.2118,-1280162.079
15.24160632,-128.0162151,-9999,-9999,0,,170,-9.759175491,173.8295303,,,,,,,,,,,,-4.405,,,,,152416.0632,-1280162.151
15.25068766,-128.0162211,-9999,-9999,0,,170,-8.9969397,172.8164523,,,,,,,,,,,,-4.461,,,,,152506.8766,-1280162.211
15.25976519,-128.0162304,-9999,-9999,0,,170,-7.948865487,172.0125116,,,,,,,,,,,,-4.614,,,,,152597.6519,-1280162.304
15.26884025,-128.0162408,-9999,-9999,0,,170,-7.091350222,171.9992375,,,,,,,,,,,,-4.65,,,,,152688.4025,-1280162.408
15.27791411,-128.0162521,-9999,-9999,0,,170,-6.043276009,172.2487346,,,,,,,,,,,,-4.665,,,,,152779.1411,-1280162.521
15.28698727,-128.0162645,-9999,-9999,0,,170,-5.281040218,172.4155966,,,,,,,,,,,,-4.78,,,,,152869.8727,-1280162.645
15.29605982,-128.0162824,-9999,-9999,0,,170,-5.185760744,173.1317189,,,,,,,,,,,,-4.871,,,,,152960.5982,-1280162.824
15.3051327,-128.0163097,-9999,-9999,0,,170,-4.899922323,174.2860286,,,,,,,,,,,,-4.852,,,,,153051.327,-1280163.097
