X_Scale,Y_Scale,Weird_na,Weird_Depth_na,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
22.47302336,-131.0182757,-0.17181,-9999,-17.181,,,,,224730.2336,-1310182.757
22.48238936,-131.0182704,-0.17252,-9999,-17.252,,,,,224823.8936,-1310182.704
22.4917537,-131.0182643,-0.17273,-9999,-17.273,,,,,224917.537,-1310182.643
22.50111734,-131.0182635,-0.17274,-9999,-17.274,,,,,225011.1734,-1310182.635
22.51048019,-131.018268,-0.17311,-9999,-17.311,,,,,225104.8019,-1310182.68
22.51984296,-131.0182755,-0.1739,-9999,-17.39,,,,,225198.4296,-1310182.755
22.52920581,-131.0182851,-0.17357,-9999,-17.357,,,,,225292.0581,-1310182.851
22.53856916,-131.0182939,-0.17445,-9999,-17.445,,,,,225385.6916,-1310182.939
22.54793311,-131.0183021,-0.17541,-9999,-17.541,,,,,225479.3311,-1310183.021
22.55729782,-131.0183089,-0.17604,-9999,-17.604,,,,,225572.9782,-1310183.089
22.56666413,-131.0183118,-0.17701,-9999,-17.701,,,,,225666.6413,-1310183.118
22.5760329,-131.0183132,-0.17757,-9999,-17.757,,,,,225760.329,-1310183.132
22.58540419,-131.0183142,-0.17696,-9999,-17.696,,,,,225854.0419,-1310183.142
22.59477805,-131.0183186,-0.17893,-9999,-17.893,,,,,225947.7805,-1310183.186
22.60415437,-131.0183286,-0.17803,-9999,-17.803,,,,,226041.5437,-1310183.286
22.61353298,-131.0183427,-0.17873,-9999,-17.873,,,,,226135.3298,-1310183.427
22.62291342,-131.0183591,-0.18079,-9999,-18.079,,,,,226229.1342,-1310183.591
22.63229498,-131.0183756,-0.182,-9999,-18.2,,,,,226322.9498,-1310183.756
22.64167765,-131.0183867,-0.18387,-9999,-18.387,,,,,226416.7765,-1310183.867
22.65106072,-131.01839,-0.18549,-9999,-18.549,,,,,226510.6072,-1310183.9
22.66044366,-131.0183878,-0.18713,-9999,-18.713,,,,,226604.4366,-1310183.878
22.66982505,-131.0183863,-0.18765,-9999,-18.765,,,,,226698.2505,-1310183.863
22.67920452,-131.0183894,-0.18828,-9999,-18.828,,,,,226792.0452,-1310183.894
22.68858138,-131.0183951,-0.18864,-9999,-18.864,,,,,226885.8138,-1310183.951
22.6979561,-131.0184014,-0.1879,-9999,-18.79,,,,,226979.561,-1310184.014
22.70732795,-131.0184056,-0.18915,-9999,-18.915,,,,,227073.2795,-1310184.056
22.71669674,-131.0184086,-0.18957,-9999,-18.957,,,,,227166.9674,-1310184.086
22.72606249,-131.0184127,-0.19246,-9999,-19.246,,,,,227260.6249,-1310184.127
22.73542521,-131.0184205,-0.19486,-9999,-19.486,,,,,227354.2521,-1310184.205
22.7447856,-131.018431,-0.19547,-9999,-19.547,,,,,227447.856,-1310184.31
22.75414368,-131.0184453,-0.1981,-9999,-19.81,,,,,227541.4368,-1310184.453
22.76349924,-131.0184599,-0.20038,-9999,-20.038,,,,,227634.9924,-1310184.599
22.77285213,-131.018472,-0.20231,-9999,-20.231,,,,,227728.5213,-1310184.72
22.78220272,-131.0184846,-0.20302,-9999,-20.302,,,,,227822.0272,-1310184.846
22.79155039,-131.0184921,-0.20455,-9999,-20.455,,,,,227915.5039,-1310184.921
22.8008952,-131.0184962,-0.20539,-9999,-20.539,,,,,228008.952,-1310184.962
22.81023737,-131.0185051,-0.20656,-9999,-20.656,,,,,228102.3737,-1310185.051
22.81957766,-131.0185163,-0.20654,-9999,-20.654,,,,,228195.7766,-1310185.163
22.82891625,-131.018522,-0.20856,-9999,-20.856,,,,,228289.1625,-1310185.22
22.83825469,-131.0185229,-0.20851,-9999,-20.851,,,,,228382.5469,-1310185.229
22.84759173,-131.0185181,-0.20792,-9999,-20.792,,,,,228475.9173,-1310185.181
22.8569263,-131.0185092,-0.20897,-9999,-20.897,,,,,228569.263,-1310185.092
22.8662592,-131.018498,-0.20747,-9999,-20.747,,,,,228662.592,-1310184.98
22.87559043,-131.0184868,-0.20771,-9999,-20.771,,,,,228755.9043,-1310184.868
22.88491884,-131.018478,-0.20839,-9999,-20.839,,,,,228849.1884,-1310184.78
22.8942444,-131.0184718,-0.20928,-9999,-20.928,,,,,228942.444,-1310184.718
22.90356791,-131.0184687,-0.21011,-9999,-21.011,,,,,229035.6791,-1310184.687
22.91289074,-131.0184664,-0.20994,-9999,-20.994,,,,,229128.9074,-1310184.664
22.92221259,-131.0184663,-0.21064,-9999,-21.064,,,,,229222.1259,-1310184.663
22.931533,-131.0184673,-0.21031,-9999,-21.031,,,,,229315.33,-1310184.673
22.94085249,-131.0184703,-0.21087,-9999,-21.087,,,,,229408.5249,-1310184.703
22.95017128,-131.0184765,-0.21007,-9999,-21.007,,,,,229501.7128,-1310184.765
22.95948851,-131.0184848,-0.21003,-9999,-21.003,,,,,229594.8851,-1310184.848
22.9688042,-131.0184917,-0.21096,-9999,-21.096,,,,,229688.042,-1310184.917
22.97811896,-131.0184967,-0.21198,-9999,-21.198,,,,,229781.1896,-1310184.967
22.98743249,-131.0184991,-0.21432,-9999,-21.432,,,,,229874.3249,-1310184.991
22.99674423,-131.0185,-0.21495,-9999,-21.495,,,,,229967.4423,-1310185
23.00605515,-131.0184997,-0.21618,-9999,-21.618,,,,,230060.5515,-1310184.997
23.01536579,-131.0184995,-0.21567,-9999,-21.567,,,,,230153.6579,-1310184.995
23.02467607,-131.0184991,-0.2172,-9999,-21.72,,,,,230246.7607,-1310184.991
23.03398591,-131.0184969,-0.21741,-9999,-21.741,,,,,230339.8591,-1310184.969
23.04329441,-131.0184956,-0.21977,-9999,-21.977,,,,,230432.9441,-1310184.956
23.05260167,-131.0184942,-0.22007,-9999,-22.007,,,,,230526.0167,-1310184.942
23.06190762,-131.0184924,-0.22159,-9999,-22.159,,,,,230619.0762,-1310184.924
23.07121283,-131.0184877,-0.22265,-9999,-22.265,,,,,230712.1283,-1310184.877
23.08051759,-131.0184794,-0.22366,-9999,-22.366,,,,,230805.1759,-1310184.794
23.08982243,-131.0184669,-0.22338,-9999,-22.338,,,,,230898.2243,-1310184.669
23.09912763,-131.0184534,-0.22524,-9999,-22.524,,,,,230991.2763,-1310184.534
23.10843317,-131.0184447,-0.22647,-9999,-22.647,,,,,231084.3317,-1310184.447
23.11774028,-131.0184429,-0.22511,-9999,-22.511,,,,,231177.4028,-1310184.429
23.1270488,-131.0184436,-0.22318,-9999,-22.318,,,,,231270.488,-1310184.436
23.13635875,-131.0184423,-0.22208,-9999,-22.208,,,,,231363.5875,-1310184.423
23.14566987,-131.0184363,-0.22145,-9999,-22.145,,,,,231456.6987,-1310184.363
23.15498187,-131.0184297,-0.21826,-9999,-21.826,,,,,231549.8187,-1310184.297
23.16429413,-131.0184226,-0.21691,-9999,-21.691,,,,,231642.9413,-1310184.226
23.17360697,-131.0184134,-0.21674,-9999,-21.674,,,,,231736.0697,-1310184.134
23.18292002,-131.0184038,-0.21663,-9999,-21.663,,,,,231829.2002,-1310184.038
23.19223286,-131.0183922,-0.2178,-9999,-21.78,,,,,231922.3286,-1310183.922
23.20154538,-131.0183779,-0.21991,-9999,-21.991,,,,,232015.4538,-1310183.779
23.21085749,-131.0183626,-0.22133,-9999,-22.133,,,,,232108.5749,-1310183.626
23.22016911,-131.0183473,-0.22233,-9999,-22.233,,,,,232201.6911,-1310183.473
23.2294803,-131.0183321,-0.2236,-9999,-22.36,,,,,232294.803,-1310183.321
23.23879105,-131.0183208,-0.22619,-9999,-22.619,,,,,232387.9105,-1310183.208
23.24810131,-131.0183115,-0.22697,-9999,-22.697,,,,,232481.0131,-1310183.115
23.2574105,-131.0183027,-0.22706,-9999,-22.706,,,,,232574.105,-1310183.027
23.2667189,-131.0182933,-0.22508,-9999,-22.508,,,,,232667.189,-1310182.933
23.27602524,-131.0182833,-0.22261,-9999,-22.261,,,,,232760.2524,-1310182.833
23.28533059,-131.0182749,-0.22157,-9999,-22.157,,,,,232853.3059,-1310182.749
23.29463452,-131.0182706,-0.22144,-9999,-22.144,,,,,232946.3452,-1310182.706
23.30393716,-131.0182709,-0.22276,-9999,-22.276,,,,,233039.3716,-1310182.709
23.31323863,-131.0182754,-0.22257,-9999,-22.257,,,,,233132.3863,-1310182.754
23.32253968,-131.0182844,-0.22211,-9999,-22.211,,,,,233225.3968,-1310182.844
23.33183905,-131.0182934,-0.2229,-9999,-22.29,,,,,233318.3905,-1310182.934
23.34113747,-131.0183005,-0.223,-9999,-22.3,,,,,233411.3747,-1310183.005
23.35043516,-131.0183084,-0.22351,-9999,-22.351,,,,,233504.3516,-1310183.084
23.35973193,-131.0183129,-0.22408,-9999,-22.408,,,,,233597.3193,-1310183.129
23.36902925,-131.0183091,-0.22392,-9999,-22.392,,,,,233690.2925,-1310183.091
23.37832622,-131.0182952,-0.22482,-9999,-22.482,,,,,233783.2622,-1310182.952
23.38762344,-131.0182765,-0.22554,-9999,-22.554,,,,,233876.2344,-1310182.765
23.39692102,-131.0182584,-0.22506,-9999,-22.506,,,,,233969.2102,-1310182.584
23.40621893,-131.0182421,-0.22565,-9999,-22.565,,,,,234062.1893,-1310182.421
23.41551793,-131.0182273,-0.22782,-9999,-22.782,,,,,234155.1793,-1310182.273
23.42481667,-131.0182136,-0.22833,-9999,-22.833,,,,,234248.1667,-1310182.136
23.43411506,-131.0182058,-0.22872,-9999,-22.872,,,,,234341.1506,-1310182.058
23.44341196,-131.018207,-0.23077,-9999,-23.077,,,,,234434.1196,-1310182.07
23.45270669,-131.0182158,-0.23311,-9999,-23.311,,,,,234527.0669,-1310182.158
23.4619989,-131.0182314,-0.23375,-9999,-23.375,,,,,234619.989,-1310182.314
23.47128942,-131.0182548,-0.23502,-9999,-23.502,,,,,234712.8942,-1310182.548
23.48057694,-131.0182836,-0.23615,-9999,-23.615,,,,,234805.7694,-1310182.836
23.48986252,-131.0183104,-0.23621,-9999,-23.621,,,,,234898.6252,-1310183.104
23.49914612,-131.0183289,-0.2359,-9999,-23.59,,,,,234991.4612,-1310183.289
23.50842764,-131.0183406,-0.23691,-9999,-23.691,,,,,235084.2764,-1310183.406
23.51770611,-131.0183506,-0.2388,-9999,-23.88,,,,,235177.0611,-1310183.506
23.52698174,-131.0183674,-0.23902,-9999,-23.902,,,,,235269.8174,-1310183.674
23.53625562,-131.0183886,-0.23901,-9999,-23.901,,,,,235362.5562,-1310183.886
23.54552786,-131.0184087,-0.24069,-9999,-24.069,,,,,235455.2786,-1310184.087
23.55479936,-131.0184294,-0.24077,-9999,-24.077,,,,,235547.9936,-1310184.294
23.56407077,-131.0184542,-0.24203,-9999,-24.203,,,,,235640.7077,-1310184.542
23.57334153,-131.0184791,-0.24271,-9999,-24.271,,,,,235733.4153,-1310184.791
23.58261342,-131.0185007,-0.24209,-9999,-24.209,,,,,235826.1342,-1310185.007
23.59188647,-131.0185167,-0.24343,-9999,-24.343,,,,,235918.8647,-1310185.167
23.60116081,-131.0185268,-0.24451,-9999,-24.451,,,,,236011.6081,-1310185.268
23.6104373,-131.0185368,-0.24582,-9999,-24.582,,,,,236104.373,-1310185.368
23.61971348,-131.0185455,-0.24444,-9999,-24.444,,,,,236197.1348,-1310185.455
23.62898993,-131.0185483,-0.24472,-9999,-24.472,,,,,236289.8993,-1310185.483
23.63826556,-131.0185494,-0.24603,-9999,-24.603,,,,,236382.6556,-1310185.494
23.64753779,-131.0185518,-0.24691,-9999,-24.691,,,,,236475.3779,-1310185.518
23.65680643,-131.0185528,-0.2464,-9999,-24.64,,,,,236568.0643,-1310185.528
23.66607217,-131.0185454,-0.24759,-9999,-24.759,,,,,236660.7217,-1310185.454
23.67533579,-131.0185264,-0.24694,-9999,-24.694,,,,,236753.3579,-1310185.264
23.68459879,-131.0184957,-0.24654,-9999,-24.654,,,,,236845.9879,-1310184.957
23.6938617,-131.0184568,-0.24552,-9999,-24.552,,,,,236938.617,-1310184.568
23.70312457,-131.0184152,-0.24754,-9999,-24.754,,,,,237031.2457,-1310184.152
23.71238761,-131.0183713,-0.24817,-9999,-24.817,,,,,237123.8761,-1310183.713
23.72165144,-131.0183261,-0.24885,-9999,-24.885,,,,,237216.5144,-1310183.261
23.73091637,-131.0182817,-0.24956,-9999,-24.956,,,,,237309.1637,-1310182.817
23.74018167,-131.0182388,-0.2473,-9999,-24.73,,,,,237401.8167,-1310182.388
23.74944779,-131.0181992,-0.24734,-9999,-24.734,,,,,237494.4779,-1310181.992
23.75871438,-131.0181643,-0.24852,-9999,-24.852,,,,,237587.1438,-1310181.643
23.76798194,-131.0181329,-0.24785,-9999,-24.785,,,,,237679.8194,-1310181.329
23.77724937,-131.0181046,-0.2484,-9999,-24.84,,,,,237772.4937,-1310181.046
23.78651654,-131.0180795,-0.24791,-9999,-24.791,,,,,237865.1654,-1310180.795
23.79578322,-131.0180552,-0.24826,-9999,-24.826,,,,,237957.8322,-1310180.552
23.80504928,-131.0180297,-0.24643,-9999,-24.643,,,,,238050.4928,-1310180.297
23.81431459,-131.0180063,-0.24685,-9999,-24.685,,,,,238143.1459,-1310180.063
23.8235775,-131.0179805,-0.2465,-9999,-24.65,,,,,238235.775,-1310179.805
23.83283898,-131.01795,-0.24793,-9999,-24.793,,,,,238328.3898,-1310179.5
23.84209881,-131.0179145,-0.25226,-9999,-25.226,,,,,238420.9881,-1310179.145
23.85135688,-131.017878,-0.25743,-9999,-25.743,,,,,238513.5688,-1310178.78
23.86061225,-131.0178437,-0.25909,-9999,-25.909,,,,,238606.1225,-1310178.437
23.86986487,-131.0178075,-0.26229,-9999,-26.229,,,,,238698.6487,-1310178.075
23.87911701,-131.0177674,-0.26299,-9999,-26.299,,,,,238791.1701,-1310177.674
23.88836796,-131.0177237,-0.26168,-9999,-26.168,,,,,238883.6796,-1310177.237
23.8976151,-131.0176848,-0.2603,-9999,-26.03,,,,,238976.151,-1310176.848
23.90685919,-131.0176508,-0.25948,-9999,-25.948,,,,,239068.5919,-1310176.508
23.9161026,-131.0176183,-0.25712,-9999,-25.712,,,,,239161.026,-1310176.183
23.9253453,-131.0175856,-0.25419,-9999,-25.419,,,,,239253.453,-1310175.856
23.93458718,-131.0175542,-0.25337,-9999,-25.337,,,,,239345.8718,-1310175.542
23.94382754,-131.0175285,-0.24907,-9999,-24.907,,,,,239438.2754,-1310175.285
23.95306634,-131.0175115,-0.24661,-9999,-24.661,,,,,239530.6634,-1310175.115
23.96230386,-131.0175011,-0.24371,-9999,-24.371,,,,,239623.0386,-1310175.011
23.97154038,-131.0174865,-0.24275,-9999,-24.275,,,,,239715.4038,-1310174.865
23.98077555,-131.017466,-0.24448,-9999,-24.448,,,,,239807.7555,-1310174.66
23.9900102,-131.0174413,-0.24778,-9999,-24.778,,,,,239900.102,-1310174.413
23.99924418,-131.0174132,-0.25381,-9999,-25.381,,,,,239992.4418,-1310174.132
24.00847752,-131.0173837,-0.25547,-9999,-25.547,,,,,240084.7752,-1310173.837
24.01771084,-131.0173514,-0.25046,-9999,-25.046,,,,,240177.1084,-1310173.514
24.02694413,-131.0173155,-0.24588,-9999,-24.588,,,,,240269.4413,-1310173.155
24.03617705,-131.0172792,-0.24317,-9999,-24.317,,,,,240361.7705,-1310172.792
24.04540926,-131.0172442,-0.24277,-9999,-24.277,,,,,240454.0926,-1310172.442
24.05464068,-131.0172106,-0.2452,-9999,-24.52,,,,,240546.4068,-1310172.106
24.06387171,-131.0171788,-0.24587,-9999,-24.587,,,,,240638.7171,-1310171.788
24.0731025,-131.0171453,-0.24541,-9999,-24.541,,,,,240731.025,-1310171.453
24.08233333,-131.0171094,-0.24232,-9999,-24.232,,,,,240823.3333,-1310171.094
24.09156521,-131.0170699,-0.24125,-9999,-24.125,,,,,240915.6521,-1310170.699
24.10079841,-131.0170275,-0.24248,-9999,-24.248,,,,,241007.9841,-1310170.275
24.11003054,-131.0169849,-0.24721,-9999,-24.721,,,,,241100.3054,-1310169.849
24.11926183,-131.0169422,-0.25002,-9999,-25.002,,,,,241192.6183,-1310169.422
24.1284926,-131.0169001,-0.25207,-9999,-25.207,,,,,241284.926,-1310169.001
24.13772262,-131.0168602,-0.25314,-9999,-25.314,,,,,241377.2262,-1310168.602
24.14695114,-131.0168204,-0.25217,-9999,-25.217,,,,,241469.5114,-1310168.204
24.15617697,-131.016781,-0.25041,-9999,-25.041,,,,,241561.7697,-1310167.81
24.16540012,-131.0167444,-0.24925,-9999,-24.925,,,,,241654.0012,-1310167.444
24.17462092,-131.0167083,-0.24807,-9999,-24.807,,,,,241746.2092,-1310167.083
24.18383891,-131.0166714,-0.24734,-9999,-24.734,,,,,241838.3891,-1310166.714
24.1930544,-131.0166337,-0.24739,-9999,-24.739,,,,,241930.544,-1310166.337
24.20226654,-131.0165967,-0.24904,-9999,-24.904,,,,,242022.6654,-1310165.967
24.21147492,-131.0165631,-0.25055,-9999,-25.055,,,,,242114.7492,-1310165.631
24.22068029,-131.0165361,-0.25075,-9999,-25.075,,,,,242206.8029,-1310165.361
24.22988461,-131.0165127,-0.24807,-9999,-24.807,,,,,242298.8461,-1310165.127
24.23908924,-131.0164873,-0.24766,-9999,-24.766,,,,,242390.8924,-1310164.873
24.2482937,-131.0164571,-0.24748,-9999,-24.748,,,,,242482.937,-1310164.571
24.25749886,-131.0164237,-0.24703,-9999,-24.703,,,,,242574.9886,-1310164.237
24.26670616,-131.0163887,-0.24812,-9999,-24.812,,,,,242667.0616,-1310163.887
24.27591652,-131.016353,-0.24713,-9999,-24.713,,,,,242759.1652,-1310163.53
24.28512921,-131.0163169,-0.2457,-9999,-24.57,,,,,242851.2921,-1310163.169
24.29434423,-131.0162776,-0.24538,-9999,-24.538,,,,,242943.4423,-1310162.776
24.30356232,-131.0162369,-0.24532,-9999,-24.532,,,,,243035.6232,-1310162.369
24.31278263,-131.0161981,-0.24493,-9999,-24.493,,,,,243127.8263,-1310161.981
24.32200494,-131.0161616,-0.24447,-9999,-24.447,,,,,243220.0494,-1310161.616
24.3312296,-131.0161265,-0.24333,-9999,-24.333,,,,,243312.296,-1310161.265
24.34045624,-131.0160942,-0.24373,-9999,-24.373,,,,,243404.5624,-1310160.942
24.34968532,-131.0160634,-0.24451,-9999,-24.451,,,,,243496.8532,-1310160.634
24.35891566,-131.0160332,-0.24677,-9999,-24.677,,,,,243589.1566,-1310160.332
24.36814652,-131.0160041,-0.24563,-9999,-24.563,,,,,243681.4652,-1310160.041
24.37737882,-131.0159757,-0.24646,-9999,-24.646,,,,,243773.7882,-1310159.757
24.38661073,-131.0159481,-0.2468,-9999,-24.68,,,,,243866.1073,-1310159.481
24.39584284,-131.0159231,-0.24709,-9999,-24.709,,,,,243958.4284,-1310159.231
24.40507448,-131.015899,-0.24822,-9999,-24.822,,,,,244050.7448,-1310158.99
24.41430627,-131.0158738,-0.24853,-9999,-24.853,,,,,244143.0627,-1310158.738
24.42353809,-131.0158479,-0.24853,-9999,-24.853,,,,,244235.3809,-1310158.479
24.43276917,-131.0158233,-0.24781,-9999,-24.781,,,,,244327.6917,-1310158.233
24.44199762,-131.0158007,-0.2475,-9999,-24.75,,,,,244419.9762,-1310158.007
24.45122307,-131.0157797,-0.24564,-9999,-24.564,,,,,244512.2307,-1310157.797
24.46044518,-131.01576,-0.24625,-9999,-24.625,,,,,244604.4518,-1310157.6
24.46966349,-131.0157406,-0.24773,-9999,-24.773,,,,,244696.6349,-1310157.406
24.47887758,-131.01572,-0.24929,-9999,-24.929,,,,,244788.7758,-1310157.2
24.48808783,-131.0156996,-0.24935,-9999,-24.935,,,,,244880.8783,-1310156.996
24.49729324,-131.0156804,-0.24913,-9999,-24.913,,,,,244972.9324,-1310156.804
24.50649343,-131.0156648,-0.24766,-9999,-24.766,,,,,245064.9343,-1310156.648
24.51568817,-131.0156501,-0.24779,-9999,-24.779,,,,,245156.8817,-1310156.501
24.52487686,-131.0156317,-0.24691,-9999,-24.691,,,,,245248.7686,-1310156.317
24.53406106,-131.015607,-0.24509,-9999,-24.509,,,,,245340.6106,-1310156.07
24.5432413,-131.0155784,-0.2456,-9999,-24.56,,,,,245432.413,-1310155.784
24.55241766,-131.0155509,-0.24852,-9999,-24.852,,,,,245524.1766,-1310155.509
24.56159031,-131.0155262,-0.24883,-9999,-24.883,,,,,245615.9031,-1310155.262
24.57076019,-131.0155026,-0.24885,-9999,-24.885,,,,,245707.6019,-1310155.026
24.57992725,-131.015477,-0.24759,-9999,-24.759,,,,,245799.2725,-1310154.77
24.5890919,-131.015452,-0.24675,-9999,-24.675,,,,,245890.919,-1310154.52
24.59825376,-131.0154301,-0.24724,-9999,-24.724,,,,,245982.5376,-1310154.301
24.60741377,-131.0154105,-0.24659,-9999,-24.659,,,,,246074.1377,-1310154.105
24.61657252,-131.0153903,-0.24714,-9999,-24.714,,,,,246165.7252,-1310153.903
24.62572965,-131.0153675,-0.24705,-9999,-24.705,,,,,246257.2965,-1310153.675
24.63488564,-131.0153433,-0.247,-9999,-24.7,,,,,246348.8564,-1310153.433
24.64403929,-131.0153217,-0.24733,-9999,-24.733,,,,,246440.3929,-1310153.217
24.65319162,-131.0153042,-0.24766,-9999,-24.766,,,,,246531.9162,-1310153.042
24.6623431,-131.0152877,-0.24817,-9999,-24.817,,,,,246623.431,-1310152.877
24.67149449,-131.0152712,-0.24808,-9999,-24.808,,,,,246714.9449,-1310152.712
24.68064546,-131.0152578,-0.24754,-9999,-24.754,,,,,246806.4546,-1310152.578
24.68979579,-131.0152492,-0.24795,-9999,-24.795,,,,,246897.9579,-1310152.492
24.69894631,-131.0152435,-0.24711,-9999,-24.711,,,,,246989.4631,-1310152.435
24.70809808,-131.0152423,-0.24794,-9999,-24.794,,,,,247080.9808,-1310152.423
24.71725084,-131.0152431,-0.24802,-9999,-24.802,,,,,247172.5084,-1310152.431
24.72640413,-131.0152441,-0.24924,-9999,-24.924,,,,,247264.0413,-1310152.441
24.73555785,-131.0152435,-0.24869,-9999,-24.869,,,,,247355.5785,-1310152.435
24.74471248,-131.0152394,-0.24834,-9999,-24.834,,,,,247447.1248,-1310152.394
24.75386829,-131.0152321,-0.24797,-9999,-24.797,,,,,247538.6829,-1310152.321
24.76302461,-131.0152229,-0.24805,-9999,-24.805,,,,,247630.2461,-1310152.229
24.77218152,-131.0152122,-0.24866,-9999,-24.866,,,,,247721.8152,-1310152.122
24.7813386,-131.015202,-0.24889,-9999,-24.889,,,,,247813.386,-1310152.02
24.7904968,-131.0151875,-0.24882,-9999,-24.882,,,,,247904.968,-1310151.875
24.79965625,-131.0151674,-0.24785,-9999,-24.785,,,,,247996.5625,-1310151.674
24.80881477,-131.0151492,-0.24832,-9999,-24.832,,,,,248088.1477,-1310151.492
24.81797055,-131.0151391,-0.24837,-9999,-24.837,,,,,248179.7055,-1310151.391
24.82712445,-131.0151347,-0.2479,-9999,-24.79,,,,,248271.2445,-1310151.347
24.8362786,-131.0151338,-0.24787,-9999,-24.787,,,,,248362.786,-1310151.338
24.84543282,-131.0151356,-0.248,-9999,-24.8,,,,,248454.3282,-1310151.356
24.85458812,-131.0151362,-0.24858,-9999,-24.858,,,,,248545.8812,-1310151.362
24.86374613,-131.0151313,-0.24852,-9999,-24.852,,,,,248637.4613,-1310151.313
24.87290643,-131.015121,-0.24797,-9999,-24.797,,,,,248729.0643,-1310151.21
24.88206824,-131.0151093,-0.24819,-9999,-24.819,,,,,248820.6824,-1310151.093
24.89123138,-131.0151037,-0.24798,-9999,-24.798,,,,,248912.3138,-1310151.037
24.90039551,-131.0151014,-0.24876,-9999,-24.876,,,,,249003.9551,-1310151.014
24.9095638,-131.0150982,-0.24715,-9999,-24.715,,,,,249095.638,-1310150.982
24.91873603,-131.0150885,-0.24814,-9999,-24.814,,,,,249187.3603,-1310150.885
24.92791074,-131.0150724,-0.24864,-9999,-24.864,,,,,249279.1074,-1310150.724
24.93708772,-131.0150584,-0.24875,-9999,-24.875,,,,,249370.8772,-1310150.584
24.94626607,-131.0150508,-0.24837,-9999,-24.837,,,,,249462.6607,-1310150.508
24.95544625,-131.0150461,-0.24771,-9999,-24.771,,,,,249554.4625,-1310150.461
24.9646291,-131.0150385,-0.24778,-9999,-24.778,,,,,249646.291,-1310150.385
24.97381488,-131.0150249,-0.24794,-9999,-24.794,,,,,249738.1488,-1310150.249
24.98300157,-131.015007,-0.24876,-9999,-24.876,,,,,249830.0157,-1310150.07
24.99218813,-131.0149886,-0.24699,-9999,-24.699,,,,,249921.8813,-1310149.886
25.0013741,-131.014971,-0.24581,-9999,-24.581,,,,,250013.741,-1310149.71
25.01055892,-131.0149528,-0.24594,-9999,-24.594,,,,,250105.5892,-1310149.528
25.01974255,-131.0149328,-0.24471,-9999,-24.471,,,,,250197.4255,-1310149.328
25.02892491,-131.0149095,-0.24574,-9999,-24.574,,,,,250289.2491,-1310149.095
25.03810592,-131.0148839,-0.24589,-9999,-24.589,,,,,250381.0592,-1310148.839
25.04728605,-131.0148576,-0.24468,-9999,-24.468,,,,,250472.8605,-1310148.576
25.05646622,-131.0148324,-0.2457,-9999,-24.57,,,,,250564.6622,-1310148.324
25.06564684,-131.0148086,-0.24475,-9999,-24.475,,,,,250656.4684,-1310148.086
25.07482855,-131.0147845,-0.24661,-9999,-24.661,,,,,250748.2855,-1310147.845
25.08401165,-131.0147612,-0.24596,-9999,-24.596,,,,,250840.1165,-1310147.612
25.09319612,-131.0147395,-0.24591,-9999,-24.591,,,,,250931.9612,-1310147.395
25.10238128,-131.0147178,-0.24573,-9999,-24.573,,,,,251023.8128,-1310147.178
25.11156849,-131.0146953,-0.24501,-9999,-24.501,,,,,251115.6849,-1310146.953
25.12075736,-131.0146745,-0.2442,-9999,-24.42,,,,,251207.5736,-1310146.745
25.12994859,-131.0146572,-0.24503,-9999,-24.503,,,,,251299.4859,-1310146.572
25.13914147,-131.0146439,-0.24439,-9999,-24.439,,,,,251391.4147,-1310146.439
25.14833632,-131.0146336,-0.24454,-9999,-24.454,,,,,251483.3632,-1310146.336
25.15753308,-131.0146227,-0.24349,-9999,-24.349,,,,,251575.3308,-1310146.227
25.16673263,-131.0146091,-0.24253,-9999,-24.253,,,,,251667.3263,-1310146.091
25.17593452,-131.0145916,-0.24326,-9999,-24.326,,,,,251759.3452,-1310145.916
25.18513876,-131.0145708,-0.24308,-9999,-24.308,,,,,251851.3876,-1310145.708
25.19434578,-131.0145504,-0.24343,-9999,-24.343,,,,,251943.4578,-1310145.504
25.20355551,-131.0145315,-0.24371,-9999,-24.371,,,,,252035.5551,-1310145.315
25.21276808,-131.0145141,-0.24279,-9999,-24.279,,,,,252127.6808,-1310145.141
25.2219824,-131.0144979,-0.24333,-9999,-24.333,,,,,252219.824,-1310144.979
25.23119911,-131.0144793,-0.24377,-9999,-24.377,,,,,252311.9911,-1310144.793
25.24041801,-131.0144543,-0.24393,-9999,-24.393,,,,,252404.1801,-1310144.543
25.24963946,-131.0144282,-0.24299,-9999,-24.299,,,,,252496.3946,-1310144.282
25.2588616,-131.0144065,-0.24255,-9999,-24.255,,,,,252588.616,-1310144.065
25.26808379,-131.0143891,-0.24256,-9999,-24.256,,,,,252680.8379,-1310143.891
25.27730664,-131.0143747,-0.24238,-9999,-24.238,,,,,252773.0664,-1310143.747
25.28653045,-131.0143608,-0.24124,-9999,-24.124,,,,,252865.3045,-1310143.608
25.2957552,-131.014348,-0.24006,-9999,-24.006,,,,,252957.552,-1310143.48
25.30498054,-131.0143357,-0.24099,-9999,-24.099,,,,,253049.8054,-1310143.357
25.31420655,-131.0143259,-0.24069,-9999,-24.069,,,,,253142.0655,-1310143.259
25.32343386,-131.0143173,-0.24067,-9999,-24.067,,,,,253234.3386,-1310143.173
25.3326618,-131.0143081,-0.24126,-9999,-24.126,,,,,253326.618,-1310143.081
