LineNum,LineFull,unixTime,UTCDate,UTCsod,UTCTime,Latitude,Longitude,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev,DICE_Thickness,DICE_IceBase,DICE_FileNum
L870,L870:2005,1480390270,2016/11/29,12670,03:31:10,-77.9831172518,179.4822476826,11840.1385962966,-1310223.98585647,-6.5670579764516,269.94079878329,-276.507856759742,3
L870,L870:2005,1480390271,2016/11/29,12671,03:31:11,-77.9831080704,179.4781396504,11934.0890887657,-1310224.14171405,-6.6157609837709,268.08007430067,-274.695835284441,3
L870,L870:2005,1480390272,2016/11/29,12672,03:31:12,-77.9830985642,179.4740314235,12028.0444441989,-1310224.32645805,-7.694789735398,268.20601970386,-275.900809439258,3
L870,L870:2005,1480390273,2016/11/29,12673,03:31:13,-77.9830893019,179.4699230453,12122.0030995955,-1310224.47765159,-6.7773665188197,268.90036868388,-275.6777352027,3
L870,L870:2005,1480390274,2016/11/29,12674,03:31:14,-77.9830807735,179.4658141322,12215.9733191325,-1310224.54140869,-6.9072725703644,269.4018603193,-276.309132889664,3
L870,L870:2005,1480390275,2016/11/29,12675,03:31:15,-77.9830734622,179.4617042821,12309.9637816228,-1310224.46458366,-7.0983145920585,270.47938006508,-277.577694657139,3
L870,L870:2005,1480390276,2016/11/29,12676,03:31:16,-77.9830670416,179.4575936039,12403.97230682,-1310224.2830354,-7.3160460617834,271.45761637499,-278.773662436773,3
L870,L870:2005,1480390277,2016/11/29,12677,03:31:17,-77.9830610203,179.4534825615,12497.9887795325,-1310224.05081832,-7.4751855505026,270.06884097528,-277.544026525783,3
L870,L870:2005,1480390278,2016/11/29,12678,03:31:18,-77.9830552106,179.4493711218,12592.0141448313,-1310223.78853342,-7.5741570240411,269.64268969303,-277.216846717071,3
L870,L870:2005,1480390279,2016/11/29,12679,03:31:19,-77.9830493945,179.4452588486,12686.0586038865,-1310223.52001918,-9.7130524783978,269.54731055196,-279.260363030358,3
L870,L870:2005,1480390280,2016/11/29,12680,03:31:20,-77.9830432734,179.4411458126,12780.120859416,-1310223.27807433,-8.826968746725,269.18107023772,-278.008038984445,3
L870,L870:2005,1480390281,2016/11/29,12681,03:31:21,-77.9830367282,179.4370322196,12874.1963404645,-1310223.07581876,-8.8937202118195,270.089556665,-278.98327687682,3
L870,L870:2005,1480390282,2016/11/29,12682,03:31:22,-77.9830297547,179.4329182051,12968.2819625601,-1310222.91374147,-6.9304722478789,270.93257904117,-277.863051289049,3
L870,L870:2005,1480390283,2016/11/29,12683,03:31:23,-77.9830221775,179.4288042531,13062.3668593845,-1310222.81120994,-6.9770122931544,271.08157307872,-278.058585371874,3
L870,L870:2005,1480390284,2016/11/29,12684,03:31:24,-77.9830140556,179.4246905276,13156.4472293776,-1310222.76178367,-7.042335264425,270.66963741885,-277.711972683275,3
L870,L870:2005,1480390285,2016/11/29,12685,03:31:25,-77.9830052979,179.4205774289,13250.5140321585,-1310222.77555919,-7.1031067848587,270.50503975719,-277.608146542049,3
L870,L870:2005,1480390286,2016/11/29,12686,03:31:26,-77.9829955699,179.416465355,13344.5585550127,-1310222.88936094,-7.126551230427,270.52148838502,-277.648039615447,3
L870,L870:2005,1480390287,2016/11/29,12687,03:31:27,-77.9829849122,179.4123542944,13438.5810376434,-1310223.09873309,-7.1170192383661,270.24199429322,-277.359013531586,3
L870,L870:2005,1480390288,2016/11/29,12688,03:31:28,-77.982973984,179.4082436099,13532.5953252444,-1310223.33114839,-7.1182822669041,270.37259124478,-277.490873511684,3
L870,L870:2005,1480390289,2016/11/29,12689,03:31:29,-77.9829633182,179.4041329545,13626.6087502675,-1310223.52801268,-7.1542912568675,270.52148822416,-277.675779481028,3
L870,L870:2005,1480390290,2016/11/29,12690,03:31:30,-77.9829528843,179.4000227319,13720.6121093974,-1310223.69277176,-7.1679642304983,270.24149275889,-277.409456989388,3
L870,L870:2005,1480390291,2016/11/29,12691,03:31:31,-77.9829422417,179.3959134095,13814.5952183853,-1310223.87391916,-8.1347104484375,269.97854765333,-278.113258101767,3
L870,L870:2005,1480390292,2016/11/29,12692,03:31:32,-77.9829315003,179.3918051345,13908.5545874411,-1310224.05942778,-7.1018466816226,270.5044378535,-277.606284535123,3
L870,L870:2005,1480390293,2016/11/29,12693,03:31:33,-77.9829210675,179.3876975552,14002.4977829188,-1310224.20448361,-7.0532781996939,270.24149274794,-277.294770947634,3
L870,L870:2005,1480390294,2016/11/29,12694,03:31:34,-77.982910884,179.3835901345,14096.4371493502,-1310224.31546922,-8.0426979669153,269.9615005885,-278.004198555415,3
L870,L870:2005,1480390295,2016/11/29,12695,03:31:35,-77.9829006552,179.3794828407,14190.3737556114,-1310224.4247251,-8.0465554486757,270.09339374066,-278.139949189336,3
L870,L870:2005,1480390296,2016/11/29,12696,03:31:36,-77.9828899709,179.3753761662,14284.2968332575,-1310224.5774151,-8.0391279654845,269.91878672103,-277.957914686515,3
L870,L870:2005,1480390297,2016/11/29,12697,03:31:37,-77.9828787476,179.3712700036,14378.2089491632,-1310224.78268361,-7.0345447070141,269.17904010654,-276.213584813554,3
L870,L870:2005,1480390298,2016/11/29,12698,03:31:38,-77.9828671346,179.367164332,14472.1104124262,-1310225.02413439,-8.9859611585808,266.64704413158,-275.633005290161,3
L870,L870:2005,1480390299,2016/11/29,12699,03:31:39,-77.9828552418,179.3630592161,14565.9996180619,-1310225.28971906,-8.9236860920385,265.26032857957,-274.184014671609,3
L870,L870:2005,1480390300,2016/11/29,12700,03:31:40,-77.9828430963,179.3589544073,14659.882223813,-1310225.57640105,-7.8523444017306,264.66718835086,-272.519532752591,3
L870,L870:2005,1480390301,2016/11/29,12701,03:31:41,-77.9828305563,179.3548503307,14753.7486893968,-1310225.89986102,-6.7815871622645,263.39555049357,-270.177137655834,3
L870,L870:2005,1480390302,2016/11/29,12702,03:31:42,-77.9828175828,179.3507472383,14847.5933094781,-1310226.26444998,-9.7007203417818,260.84578349796,-270.546503839742,3
L870,L870:2005,1480390303,2016/11/29,12703,03:31:43,-77.98280458,179.3466448769,14941.4213777888,-1310226.62572516,-8.6317091526679,260.45845071153,-269.090159864198,3
L870,L870:2005,1480390304,2016/11/29,12704,03:31:44,-77.9827915664,179.3425432907,15035.2318604596,-1310226.98167042,-6.5698991943303,261.96585464592,-268.53575384025,3
L870,L870:2005,1480390305,2016/11/29,12705,03:31:45,-77.9827788704,179.3384421538,15129.0317934962,-1310227.29614497,-7.5045379357057,261.61268785139,-269.117225787096,3
L870,L870:2005,1480390306,2016/11/29,12706,03:31:46,-77.9827665373,179.3343414216,15222.8221310367,-1310227.56416528,-7.4939994691795,262.20646912791,-269.70046859709,3
L870,L870:2005,1480390307,2016/11/29,12707,03:31:47,-77.982754645,179.3302407677,15316.6102280936,-1310227.77709272,-6.5063237577256,262.28920097554,-268.795524733266,3
L870,L870:2005,1480390308,2016/11/29,12708,03:31:48,-77.9827430646,179.3261402441,15410.3950511344,-1310227.94909502,-6.5210192383657,263.38534946961,-269.906368707976,3
L870,L870:2005,1480390309,2016/11/29,12709,03:31:49,-77.9827317833,179.3220397339,15504.1792822008,-1310228.0815467,-6.5479602893874,263.52044676199,-270.068407051377,3
L870,L870:2005,1480390310,2016/11/29,12710,03:31:50,-77.9827205987,179.317939021,15597.9681200578,-1310228.19661259,-5.5663935670366,264.09804028392,-269.664433850957,3
L870,L870:2005,1480390311,2016/11/29,12711,03:31:51,-77.9827096634,179.3138379731,15691.7643866857,-1310228.27750002,-5.5785475189003,265.72205770964,-271.30060522854,3
L870,L870:2005,1480390312,2016/11/29,12712,03:31:52,-77.9826989006,179.3097362862,15785.5751291337,-1310228.33255626,-5.5841445321798,264.10148056367,-269.68562509585,3
L870,L870:2005,1480390313,2016/11/29,12713,03:31:53,-77.9826873178,179.3056342642,15879.394714078,-1310228.47083878,-4.6125088476903,263.79092435143,-268.40343319912,3
L870,L870:2005,1480390314,2016/11/29,12714,03:31:54,-77.9826745631,179.3015315008,15973.2329226152,-1310228.73087095,-5.6795066232582,264.87447168927,-270.553978312528,3
L870,L870:2005,1480390315,2016/11/29,12715,03:31:55,-77.9826603588,179.2974280733,16067.0883881441,-1310229.14316182,-4.7848839742162,264.93767256266,-269.722556536876,3
L870,L870:2005,1480390316,2016/11/29,12716,03:31:56,-77.9826456194,179.2933236496,16160.9675002755,-1310229.60720234,-4.8926514332603,265.44661622834,-270.3392676616,3
L870,L870:2005,1480390317,2016/11/29,12717,03:31:57,-77.9826307429,179.2892178267,16254.8789447635,-1310230.07917293,-5.0422219795382,265.06961969076,-270.111841670298,3
L870,L870:2005,1480390318,2016/11/29,12718,03:31:58,-77.982616202,179.285110668,16348.8206269501,-1310230.50718256,-4.2910623116885,264.86485658893,-269.155918900619,3
L870,L870:2005,1480390319,2016/11/29,12719,03:31:59,-77.982601942,179.2810024096,16442.7872147319,-1310230.89729854,-4.5364113523583,264.32186583069,-268.858277183048,3
L870,L870:2005,1480390320,2016/11/29,12720,03:32:00,-77.9825881451,179.2768929224,16536.7814007605,-1310231.22947283,-3.7795626091794,264.34697031781,-268.126532926989,3
L870,L870:2005,1480390321,2016/11/29,12721,03:32:01,-77.9825749,179.2727822328,16630.8024463008,-1310231.49396799,-4.0103441554492,264.36053055423,-268.370874709679,3
L870,L870:2005,1480390322,2016/11/29,12722,03:32:02,-77.9825616549,179.2686705074,16724.8473014425,-1310231.75141395,-4.2404755920089,264.37758109109,-268.618056683099,3
L870,L870:2005,1480390323,2016/11/29,12723,03:32:03,-77.9825487249,179.2645572246,16818.9274494748,-1310231.96705487,-3.4653868722838,264.9035681719,-268.368955044184,3
L870,L870:2005,1480390324,2016/11/29,12724,03:32:04,-77.9825355876,179.2604429371,16913.0309838233,-1310232.19840517,-3.6853008539197,264.75052846818,-268.4358293221,3
L870,L870:2005,1480390325,2016/11/29,12725,03:32:05,-77.9825225895,179.2563272506,17007.1664318827,-1310232.40729754,-2.8659545872514,262.39666568891,-265.262620276161,3
L870,L870:2005,1480390326,2016/11/29,12726,03:32:06,-77.9825097348,179.2522098282,17101.3414880547,-1310232.59316341,-3.0824852154732,259.03966015903,-262.122145374503,3
L870,L870:2005,1480390327,2016/11/29,12727,03:32:07,-77.9824964348,179.2480906351,17195.5577925949,-1310232.82062217,-3.4044257638676,255.26751449091,-258.671940254778,3
L870,L870:2005,1480390328,2016/11/29,12728,03:32:08,-77.9824826961,179.2439695706,17289.8176488156,-1310233.08890987,-2.7247420845524,251.88986394916,-254.614606033712,3
L870,L870:2005,1480390329,2016/11/29,12729,03:32:09,-77.9824685394,179.2398466944,17384.1196712803,-1310233.39576242,-3.076703637894,247.57134512752,-250.648048765414,3
L870,L870:2005,1480390330,2016/11/29,12730,03:32:10,-77.9824545137,179.2357215573,17478.4733375721,-1310233.68075449,-3.4560617089751,243.42511138163,-246.881173090605,3
L870,L870:2005,1480390331,2016/11/29,12731,03:32:11,-77.9824405829,179.2315940287,17572.8816838376,-1310233.94779859,-3.9075682998473,245.14791725771,-249.055485557557,3
L870,L870:2005,1480390332,2016/11/29,12732,03:32:12,-77.9824265859,179.2274640271,17667.3468096142,-1310234.21454624,-4.3896422437253,256.84114987666,-261.230792120385,3
L870,L870:2005,1480390333,2016/11/29,12733,03:32:13,-77.9824123663,179.223331744,17761.8645696087,-1310234.49821692,-3.8495744689097,259.68560197439,-263.5351764433,3
L870,L870:2005,1480390334,2016/11/29,12734,03:32:14,-77.9823981488,179.2191972246,17856.4335987849,-1310234.77414177,-3.2444802113381,261.56406420982,-264.808544421158,3
L870,L870:2005,1480390335,2016/11/29,12735,03:32:15,-77.9823841453,179.2150605297,17951.0521875046,-1310235.01906264,-4.5976963982273,264.36351235411,-268.961208752337,3
L870,L870:2005,1480390336,2016/11/29,12736,03:32:16,-77.9823705502,179.21092152,18045.7232217347,-1310235.21158027,-3.9260271636682,266.93163928286,-270.857666446528,3
L870,L870:2005,1480390337,2016/11/29,12737,03:32:17,-77.982356921,179.2067805687,18140.4388296525,-1310235.40038684,-5.3187548719321,266.60094728256,-271.919702154492,3
L870,L870:2005,1480390338,2016/11/29,12738,03:32:18,-77.982342986,179.202638098,18235.189771942,-1310235.61543899,-5.6477033562246,266.60084691881,-272.248550275035,3
L870,L870:2005,1480390339,2016/11/29,12739,03:32:19,-77.9823284576,179.1984942574,18329.973078417,-1310235.88835459,-5.9592808813661,266.30380075022,-272.263081631586,3
L870,L870:2005,1480390340,2016/11/29,12740,03:32:20,-77.9823136597,179.1943490843,18424.7874073799,-1310236.18357537,-6.228146776045,265.49781454909,-271.725961325135,3
L870,L870:2005,1480390341,2016/11/29,12741,03:32:21,-77.9822987304,179.1902024662,18519.6351230992,-1310236.48589526,-6.4741878213164,265.48071384112,-271.954901662436,3
L870,L870:2005,1480390342,2016/11/29,12742,03:32:22,-77.9822838569,179.1860543105,18614.5180537935,-1310236.77472298,-6.6974697080648,265.49776436703,-272.195234075095,3
L870,L870:2005,1480390343,2016/11/29,12743,03:32:23,-77.9822692238,179.1819047251,18709.4334407839,-1310237.02981762,-6.863138698749,266.02026463063,-272.883403329379,3
L870,L870:2005,1480390344,2016/11/29,12744,03:32:24,-77.9822543937,179.1777538899,18804.3778531621,-1310237.29925626,-6.9955785925516,265.53941784586,-272.534996438412,3
L870,L870:2005,1480390345,2016/11/29,12745,03:32:25,-77.9822392143,179.1736022796,18899.3406809323,-1310237.59991119,-7.0789925733839,265.06612608997,-272.145118663354,3
L870,L870:2005,1480390346,2016/11/29,12746,03:32:26,-77.9822234031,179.1694500126,18994.3196740337,-1310237.96283518,-7.1631885393153,264.11513769703,-271.278326236345,3
L870,L870:2005,1480390347,2016/11/29,12747,03:32:27,-77.9822067826,179.1652977202,19089.3006944485,-1310238.40772391,-7.2098079826428,265.03112253678,-272.240930519423,3
L870,L870:2005,1480390348,2016/11/29,12748,03:32:28,-77.9821894676,179.1611457364,19184.2759385373,-1310238.92208419,-7.1963889054909,264.30443129141,-271.500820196901,3
L870,L870:2005,1480390349,2016/11/29,12749,03:32:29,-77.9821716888,179.1569938516,19279.2498427878,-1310239.48051679,-7.1528614195314,260.52074656724,-267.673607986771,3
L870,L870:2005,1480390350,2016/11/29,12750,03:32:30,-77.9821538202,179.1528419465,19374.2245387231,-1310240.04191799,-7.112460951482,260.14806251654,-267.260523468022,3
L870,L870:2005,1480390351,2016/11/29,12751,03:32:31,-77.9821362059,179.1486898527,19469.2033175665,-1310240.56844965,-7.06672993782,265.20983499071,-272.27656492853,3
L870,L870:2005,1480390352,2016/11/29,12752,03:32:32,-77.9821187443,179.1445378288,19564.180425651,-1310241.07135443,-7.0200834315966,265.48070999756,-272.500793429157,3
L870,L870:2005,1480390353,2016/11/29,12753,03:32:33,-77.9821013136,179.1403857307,19659.1593547673,-1310241.56395639,-6.9953389674079,265.40450460271,-272.399843570118,3
L870,L870:2005,1480390354,2016/11/29,12754,03:32:34,-77.9820839328,179.1362334442,19754.1426837588,-1310242.04412965,-7.9511331083369,264.5713252622,-272.522458370537,3
L870,L870:2005,1480390355,2016/11/29,12755,03:32:35,-77.9820665643,179.1320810297,19849.1290922505,-1310242.51602252,-5.8958761858088,264.91758325503,-270.813459440839,3
L870,L870:2005,1480390356,2016/11/29,12756,03:32:36,-77.9820491113,179.1279283222,19944.1225144607,-1310242.99020507,-5.8714222306805,264.92062566977,-270.79204790045,3
L870,L870:2005,1480390357,2016/11/29,12757,03:32:37,-77.982031707,179.123775132,20039.1270663136,-1310243.45198474,-5.8697737631771,265.07012140787,-270.939895171047,3
L870,L870:2005,1480390358,2016/11/29,12758,03:32:38,-77.9820145057,179.1196211376,20134.1498379075,-1310243.88430476,-4.8810720922305,265.95101699747,-270.832089089701,3
L870,L870:2005,1480390359,2016/11/29,12759,03:32:39,-77.9819974627,179.1154663472,20229.1907121704,-1310244.29207192,-4.9520112182066,267.16098874973,-272.112999967937,3
L870,L870:2005,1480390360,2016/11/29,12760,03:32:40,-77.9819803766,179.1113108183,20324.248712929,-1310244.69741535,-5.0521182292239,268.38750965456,-273.439627883784,3
L870,L870:2005,1480390361,2016/11/29,12761,03:32:41,-77.9819631839,179.1071542828,20419.3300803186,-1310245.10720777,-5.2063228233551,269.44305879627,-274.649381619625,3
L870,L870:2005,1480390362,2016/11/29,12762,03:32:42,-77.9819458357,179.102996831,20514.4328354786,-1310245.52684539,-4.3855625683817,270.23799879766,-274.623561366042,3
L870,L870:2005,1480390363,2016/11/29,12763,03:32:43,-77.9819284504,179.0988385828,20609.5540352803,-1310245.94336704,-4.5411390685808,270.28920036148,-274.830339430061,3
L870,L870:2005,1480390364,2016/11/29,12764,03:32:44,-77.9819111118,179.0946793753,20704.6972599504,-1310246.34750907,-5.7142017752391,267.40036527983,-273.114567055069,3
L870,L870:2005,1480390365,2016/11/29,12765,03:32:45,-77.9818938931,179.0905195042,20799.8556182031,-1310246.73133711,-4.8835215613265,269.15998389163,-274.043505452957,3
L870,L870:2005,1480390366,2016/11/29,12766,03:32:46,-77.9818768595,179.0863590405,20895.0273688849,-1310247.0877152,-4.0577608057439,273.5181534475,-277.575914253244,3
L870,L870:2005,1480390367,2016/11/29,12767,03:32:47,-77.9818600452,179.082198025,20990.2115139049,-1310247.41290043,-4.1931243142091,273.75043106028,-277.943555374489,3
L870,L870:2005,1480390368,2016/11/29,12768,03:32:48,-77.9818434294,179.0780363779,21085.4099091506,-1310247.70914444,-3.3246225775475,272.89598906526,-276.220611642807,3
L870,L870:2005,1480390369,2016/11/29,12769,03:32:49,-77.9818269619,179.0738741544,21180.6213761578,-1310247.98197619,-2.4642858582312,272.04992758577,-274.514213444001,3
L870,L870:2005,1480390370,2016/11/29,12770,03:32:50,-77.9818105573,179.0697112743,21275.8478971614,-1310248.24073945,-2.6188223988321,271.44197398343,-274.060796382262,3
L870,L870:2005,1480390371,2016/11/29,12771,03:32:51,-77.9817939146,179.0655479325,21371.085552194,-1310248.51855147,-1.7902637428286,272.9029489682,-274.693212711029,3
L870,L870:2005,1480390372,2016/11/29,12772,03:32:52,-77.9817767403,179.0613840573,21466.33651405,-1310248.84760732,-2.0455488889174,272.26445551133,-274.310004400247,3
L870,L870:2005,1480390373,2016/11/29,12773,03:32:53,-77.9817591345,179.0572193255,21561.6080050913,-1310249.21679218,-2.3539079670605,272.03571176941,-274.38961973647,3
L870,L870:2005,1480390374,2016/11/29,12774,03:32:54,-77.9817411699,179.0530534888,21656.9055813971,-1310249.6180258,-0.70051958981264,270.57345316367,-271.273972753483,3
L870,L870:2005,1480390375,2016/11/29,12775,03:32:55,-77.9817229864,179.0488861059,21752.2390878044,-1310250.03577491,-1.2163451295611,269.86254515085,-271.078890280411,3
L870,L870:2005,1480390376,2016/11/29,12776,03:32:56,-77.9817046685,179.0447170414,21847.6114707429,-1310250.46070257,-0.72709356783844,275.18165037553,-275.908743943368,3
L870,L870:2005,1480390377,2016/11/29,12777,03:32:57,-77.9816861897,179.0405460438,21943.0285330418,-1310250.89561349,-22.262645658451,268.46961749078,-290.732263149231,4
L870,L870:2005,1480390378,2016/11/29,12778,03:32:58,-77.9816676184,179.0363730269,22038.49212302,-1310251.33295497,-0.8156138473812,268.80525355816,-269.620867405541,4
L870,L870:2005,1480390379,2016/11/29,12779,03:32:59,-77.9816492034,179.0321976508,22134.0095538879,-1310251.74526917,-1.3391844129509,266.55883029969,-267.898014712641,4
L870,L870:2005,1480390380,2016/11/29,12780,03:33:00,-77.9816310255,179.0280197278,22229.5849632904,-1310252.1236003,-2.8875431313174,266.59784204964,-269.485385180957,4
L870,L870:2005,1480390381,2016/11/29,12781,03:33:01,-77.9816131152,179.0238392269,22325.2189969339,-1310252.46457495,-1.5022217494194,263.83877107896,-265.340992828379,4
L870,L870:2005,1480390382,2016/11/29,12782,03:33:02,-77.9815954277,179.0196564676,22420.9044256942,-1310252.77322399,-2.0802741931203,264.54482339157,-266.62509758469,4
L870,L870:2005,1480390383,2016/11/29,12783,03:33:03,-77.981578088,179.0154718102,22516.6327684688,-1310253.03595378,-2.6379901791395,268.89237186174,-271.530362040879,4
L870,L870:2005,1480390384,2016/11/29,12784,03:33:04,-77.9815609689,179.0112849926,22612.41025119,-1310253.26661701,-5.2093476758695,271.99507027331,-277.204417949179,4
L870,L870:2005,1480390385,2016/11/29,12785,03:33:05,-77.9815439543,179.007095814,22708.2416809202,-1310253.47787014,-3.8791702358311,272.87694740875,-276.756117644581,4
L870,L870:2005,1480390386,2016/11/29,12786,03:33:06,-77.9815272894,179.0029042206,22804.1278164276,-1310253.64275903,-4.3677350429389,273.64559399028,-278.013329033219,4
L870,L870:2005,1480390387,2016/11/29,12787,03:33:07,-77.9815109937,178.9987103625,22900.0651788506,-1310253.75919077,-3.8078422753824,275.46785839935,-279.275700674732,4
L870,L870:2005,1480390388,2016/11/29,12788,03:33:08,-77.9814947315,178.994514507,22996.0482929775,-1310253.8641183,-4.2244697283473,275.23830739561,-279.462777123957,4
L870,L870:2005,1480390389,2016/11/29,12789,03:33:09,-77.9814780151,178.9903173408,23092.0623975546,-1310254.01135345,-4.5809876890157,273.45071133205,-278.031699021066,4
L870,L870:2005,1480390390,2016/11/29,12790,03:33:10,-77.9814608718,178.9861188818,23188.1070406522,-1310254.19789938,-4.9227526270585,274.91478011655,-279.837532743609,4
L870,L870:2005,1480390391,2016/11/29,12791,03:33:11,-77.9814434275,178.9819194945,23284.1736509504,-1310254.41007484,-5.1923664521423,277.45201591141,-282.644382363552,4
L870,L870:2005,1480390392,2016/11/29,12792,03:33:12,-77.9814256372,178.977719269,23380.2602629414,-1310254.65285238,-5.4383664478847,278.41450169286,-283.852868140745,4
L870,L870:2005,1480390393,2016/11/29,12793,03:33:13,-77.9814073191,178.9735186198,23476.3577632087,-1310254.94635735,-5.6424419267579,276.53016272484,-282.172604651598,4
L870,L870:2005,1480390394,2016/11/29,12794,03:33:14,-77.9813884539,178.9693175625,23572.4658453619,-1310255.29271276,-4.8178551558134,270.71994749354,-275.537802649353,4
L870,L870:2005,1480390395,2016/11/29,12795,03:33:15,-77.9813692382,178.965116203,23668.5817104461,-1310255.67037528,-4.8454636806339,268.26014687155,-273.105610552184,4
L870,L870:2005,1480390396,2016/11/29,12796,03:33:16,-77.9813500628,178.9609145276,23764.7049015052,-1310256.03643157,,,,
L870,L870:2005,1480390397,2016/11/29,12797,03:33:17,-77.9813310563,178.9567124095,23860.8380596362,-1310256.37670822,,,,
L870,L870:2005,1480390398,2016/11/29,12798,03:33:18,-77.9813124331,178.9525099207,23956.9791033401,-1310256.66769422,-3.5352471667931,278.91849373843,-282.453740905223,4
L870,L870:2005,1480390399,2016/11/29,12799,03:33:19,-77.9812943693,178.9483069553,24053.1300896745,-1310256.89000944,-3.6186662013174,277.80662956127,-281.425295762587,4
L870,L870:2005,1480390400,2016/11/29,12800,03:33:20,-77.9812766112,178.9441035975,24149.2895924692,-1310257.07154079,-1.7462982542994,277.21439951113,-278.960697765429,4
L870,L870:2005,1480390401,2016/11/29,12801,03:33:21,-77.9812587871,178.9399001282,24245.4519352544,-1310257.25321397,-2.9015345545004,276.03069117918,-278.93222573368,4
L870,L870:2005,1480390402,2016/11/29,12802,03:33:22,-77.9812406108,178.9356965074,24341.6186175859,-1310257.46643308,-2.0747683864082,275.5384889736,-277.613257360008,4
L870,L870:2005,1480390403,2016/11/29,12803,03:33:23,-77.9812218798,178.9314929553,24437.7850265116,-1310257.73352336,,,,
L870,L870:2005,1480390404,2016/11/29,12804,03:33:24,-77.9812025931,178.9272892208,24533.9569192075,-1310258.05448718,-0.67827705984723,276.44379506419,-277.122072124037,4
L870,L870:2005,1480390405,2016/11/29,12805,03:33:25,-77.9811829154,178.9230853783,24630.1322672763,-1310258.41127312,0.01135809235268,275.89793087954,-275.886572787187,4
L870,L870:2005,1480390406,2016/11/29,12806,03:33:26,-77.9811631548,178.9188812825,24726.3137640794,-1310258.76999184,0.6894688166019,278.03953744742,-277.350068630818,4
L870,L870:2005,1480390407,2016/11/29,12807,03:33:27,-77.9811437159,178.9146765951,24822.5083059326,-1310259.08607501,1.3457369562269,279.10545753599,-277.759720579763,4
L870,L870:2005,1480390408,2016/11/29,12808,03:33:28,-77.9811250844,178.9104706725,24918.7295884855,-1310259.30591566,1.937376963532,282.25228294168,-280.314905978148,4
L870,L870:2005,1480390409,2016/11/29,12809,03:33:29,-77.981107177,178.9062630918,25014.9874373332,-1310259.43846863,1.4388778284068,283.49491162968,-282.056033801273,4
L870,L870:2005,1480390410,2016/11/29,12810,03:33:30,-77.981090063,178.9020538023,25111.2828480659,-1310259.47609534,1.8513934216935,282.61244215938,-280.761048737687,4
L870,L870:2005,1480390411,2016/11/29,12811,03:33:31,-77.9810738324,178.8978421763,25207.6299653292,-1310259.40863042,1.1941487430831,282.49902975612,-281.304881013037,4
L870,L870:2005,1480390412,2016/11/29,12812,03:33:32,-77.9810576165,178.8936281157,25304.0328524491,-1310259.33139178,0.42420519247969,282.93496947824,-282.51076428576,4
L870,L870:2005,1480390413,2016/11/29,12813,03:33:33,-77.9810407423,178.8894116937,25400.491266939,-1310259.31828661,1.6149514813716,282.72904088305,-281.114089401678,4
L870,L870:2005,1480390414,2016/11/29,12814,03:33:34,-77.9810233919,178.8851924965,25497.0142981086,-1310259.34912623,0.64659053877699,283.40636863365,-282.759778094873,4
L870,L870:2005,1480390415,2016/11/29,12815,03:33:35,-77.9810058689,178.8809704082,25593.6039563585,-1310259.39051318,-0.16488492664928,283.99849771824,-284.163382644889,4
L870,L870:2005,1480390416,2016/11/29,12816,03:33:36,-77.9809883328,178.8767452387,25690.2642492922,-1310259.42483645,0.061689827645068,284.28518809574,-284.223498268095,4
L870,L870:2005,1480390417,2016/11/29,12817,03:33:37,-77.9809704607,178.8725173729,25786.9870723724,-1310259.48770387,0.27775756000244,283.7596836406,-283.481926080598,4
L870,L870:2005,1480390418,2016/11/29,12818,03:33:38,-77.9809519365,178.8682873757,25883.7602004784,-1310259.6140604,-0.47125235167255,283.99428530051,-284.465537652183,4
L870,L870:2005,1480390419,2016/11/29,12819,03:33:39,-77.9809330439,178.864055413,25980.5792375031,-1310259.77282369,-1.1915064064116,284.40332505418,-285.594831460592,4
L870,L870:2005,1480390420,2016/11/29,12820,03:33:40,-77.9809143045,178.8598213111,26077.4470244195,-1310259.90663986,-0.90960154292907,284.4025636623,-285.312165205229,4
L870,L870:2005,1480390421,2016/11/29,12821,03:33:41,-77.9808965273,178.8555847753,26174.3685220347,-1310259.92654634,-0.55401532842427,283.98762001945,-284.541635347874,4
L870,L870:2005,1480390422,2016/11/29,12822,03:33:42,-77.9808786035,178.8513464762,26271.3308116367,-1310259.95456962,-1.192335242591,283.22743229848,-284.419767541071,4
L870,L870:2005,1480390423,2016/11/29,12823,03:33:43,-77.9808598042,178.8471069076,26368.3242143001,-1310260.07095094,-1.7508620836171,284.00019375231,-285.751055835927,4
L870,L870:2005,1480390424,2016/11/29,12824,03:33:44,-77.9808412028,178.8428654234,26465.3611457994,-1310260.15754082,-1.3606904925661,284.84434987597,-286.205040368536,4
L870,L870:2005,1480390425,2016/11/29,12825,03:33:45,-77.9808226984,178.8386219124,26562.4443683179,-1310260.22535543,-1.9415620542466,283.44197250909,-285.383534563337,4
L870,L870:2005,1480390426,2016/11/29,12826,03:33:46,-77.980803928,178.8343767174,26659.566850551,-1310260.31439615,-2.5143334237985,284.99083724711,-287.505170670909,4
L870,L870:2005,1480390427,2016/11/29,12827,03:33:47,-77.9807845948,178.8301300499,26756.7244272095,-1310260.45733733,-2.7904554408562,285.11365949087,-287.904114931726,4
L870,L870:2005,1480390428,2016/11/29,12828,03:33:48,-77.980764702,178.8258817887,26853.9198759538,-1310260.65376307,,,,
