name,project,x,z,,y,,,,,x,y,z
antARctica,,18.9234375,-118.45332,,0.1,,,,,189234.375,-1184533.2,0
antARctica,,11.86355,-111.2932375,,0.1,,,,,118635.5,-1112932.375,0
antARctica,,11.82854,-111.42495,,0.1,,,,,118285.4,-1114249.5,0
antARctica,,11.748535,-111.7244875,,0.1,,,,,117485.35,-1117244.875,0
antARctica,,11.661035,-112.0483875,,0.1,,,,,116610.35,-1120483.875,0
antARctica,,11.60354,-112.2532475,,0.1,,,,,116035.4,-1122532.475,0
antARctica,,11.5577625,-112.4046625,,0.1,,,,,115577.625,-1124046.625,0
antARctica,,11.49231,-112.6320075,,0.1,,,,,114923.1,-1126320.075,0
antARctica,,11.42495,-112.88745,,0.1,,,,,114249.5,-1128874.5,0
antARctica,,11.37356,-113.1232425,,0.1,,,,,113735.6,-1131232.425,0
antARctica,,11.3009025,-113.46792,,0.1,,,,,113009.025,-1134679.2,0
antARctica,,11.189795,-113.9532225,,0.1,,,,,111897.95,-1139532.225,0
antARctica,,11.088085,-114.386035,,0.1,,,,,110880.85,-1143860.35,0
antARctica,,11.043555,-114.5732175,,0.1,,,,,110435.55,-1145732.175,0
antARctica,,11.028565,-114.6432125,,0.1,,,,,110285.65,-1146432.125,0
antARctica,,11.01355,-114.7132325,,0.1,,,,,110135.5,-1147132.325,0
antARctica,,10.998535,-114.7832275,,0.1,,,,,109985.35,-1147832.275,0
antARctica,,10.983545,-114.8532225,,0.1,,,,,109835.45,-1148532.225,0
antARctica,,9.63352,-118.92317,,0.1,,,,,96335.2,-1189231.7,0
antARctica,,9.6100825,-119.2780025,,0.1,,,,,96100.825,-1192780.025,0
antARctica,,9.55852,-120.066895,,0.1,,,,,95585.2,-1200668.95,0
antARctica,,9.5069575,-120.87644,,0.1,,,,,95069.575,-1208764.4,0
antARctica,,9.48352,-121.293165,,0.1,,,,,94835.2,-1212931.65,0
antARctica,,9.47102,-121.4848875,,0.1,,,,,94710.2,-1214848.875,0
antARctica,,9.443505,-121.799415,,0.1,,,,,94435.05,-1217994.15,0
antARctica,,9.416015,-122.09331,,0.1,,,,,94160.15,-1220933.1,0
antARctica,,9.403515,-122.22317,,0.1,,,,,94035.15,-1222231.7,0
antARctica,,9.363525,-123.543165,,0.1,,,,,93635.25,-1235431.65,0
antARctica,,9.357275,-123.731445,,0.1,,,,,93572.75,-1237314.45,0
antARctica,,9.34353,-124.15691,,0.1,,,,,93435.3,-1241569.1,0
antARctica,,9.329785,-124.6104975,,0.1,,,,,93297.85,-1246104.975,0
antARctica,,9.323535,-124.883155,,0.1,,,,,93235.35,-1248831.55,0
antARctica,,9.309155,-125.308155,,0.1,,,,,93091.55,-1253081.55,0
antARctica,,9.276025,-126.115675,,0.1,,,,,92760.25,-1261156.75,0
antARctica,,9.23916,-126.94192,,0.1,,,,,92391.6,-1269419.2,0
antARctica,,9.213525,-127.42317,,0.1,,,,,92135.25,-1274231.7,0
antARctica,,9.1936775,-127.75144,,0.1,,,,,91936.775,-1277514.4,0
antARctica,,9.167285,-128.256885,,0.1,,,,,91672.85,-1282568.85,0
antARctica,,9.13899,-128.7829825,,0.1,,,,,91389.9,-1287829.825,0
antARctica,,9.113525,-129.173145,,0.1,,,,,91135.25,-1291731.45,0
antARctica,,8.773535,-132.02317,,0.1,,,,,87735.35,-1320231.7,0
antARctica,,8.8200925,-131.9078625,,0.1,,,,,88200.925,-1319078.625,0
antARctica,,8.92854,-131.633155,,0.1,,,,,89285.4,-1316331.55,0
antARctica,,9.0519525,-131.3059575,,0.1,,,,,90519.525,-1313059.575,0
antARctica,,9.14353,-131.033155,,0.1,,,,,91435.3,-1310331.55,0
antARctica,,9.2168225,-130.786915,,0.1,,,,,92168.225,-1307869.15,0
antARctica,,9.302295,-130.495655,,0.1,,,,,93022.95,-1304956.55,0
antARctica,,9.3783925,-130.20066,,0.1,,,,,93783.925,-1302006.6,0
antARctica,,9.423535,-129.943165,,0.1,,,,,94235.35,-1299431.65,0
antARctica,,9.4582275,-129.640675,,0.1,,,,,94582.275,-1296406.75,0
antARctica,,9.50603,-129.248145,,0.1,,,,,95060.3,-1292481.45,0
antARctica,,9.5500975,-128.863135,,0.1,,,,,95500.975,-1288631.35,0
antARctica,,9.573535,-128.583155,,0.1,,,,,95735.35,-1285831.55,0
antARctica,,9.5917975,-128.228175,,0.1,,,,,95917.975,-1282281.75,0
antARctica,,9.622265,-127.7006825,,0.1,,,,,96222.65,-1277006.825,0
antARctica,,9.65088,-127.221925,,0.1,,,,,96508.8,-1272219.25,0
antARctica,,9.663525,-127.0131825,,0.1,,,,,96635.25,-1270131.825,0
antARctica,,9.678515,-126.6856925,,0.1,,,,,96785.15,-1266856.925,0
antARctica,,9.69353,-126.3581775,,0.1,,,,,96935.3,-1263581.775,0
antARctica,,9.708545,-126.030665,,0.1,,,,,97085.45,-1260306.65,0
antARctica,,9.723535,-125.703175,,0.1,,,,,97235.35,-1257031.75,0
antARctica,,9.72854,-125.4831775,,0.1,,,,,97285.4,-1254831.775,0
antARctica,,9.733545,-125.2631825,,0.1,,,,,97335.45,-1252631.825,0
antARctica,,9.738525,-125.043165,,0.1,,,,,97385.25,-1250431.65,0
antARctica,,9.74353,-124.82317,,0.1,,,,,97435.3,-1248231.7,0
antARctica,,8.363525,-131.673145,,0.1,,,,,83635.25,-1316731.45,0
antARctica,,8.4069575,-131.5861075,,0.1,,,,,84069.575,-1315861.075,0
antARctica,,8.50852,-131.366895,,0.1,,,,,85085.2,-1313668.95,0
antARctica,,8.6250975,-131.0782725,,0.1,,,,,86250.975,-1310782.725,0
antARctica,,8.713525,-130.78313,,0.1,,,,,87135.25,-1307831.3,0
antARctica,,8.7788325,-130.446925,,0.1,,,,,87788.325,-1304469.25,0
antARctica,,8.84602,-130.05066,,0.1,,,,,88460.2,-1300506.6,0
antARctica,,8.9019525,-129.680665,,0.1,,,,,89019.525,-1296806.65,0
antARctica,,8.93352,-129.423145,,0.1,,,,,89335.2,-1294231.45,0
antARctica,,8.9481925,-129.18081,,0.1,,,,,89481.925,-1291808.1,0
antARctica,,8.961035,-128.871875,,0.1,,,,,89610.35,-1288718.75,0
antARctica,,8.9700925,-128.6061025,,0.1,,,,,89700.925,-1286061.025,0
antARctica,,8.973535,-128.49314,,0.1,,,,,89735.35,-1284931.4,0
antARctica,,7.563525,-131.103175,,0.1,,,,,75635.25,-1311031.75,0
antARctica,,7.578515,-130.822265,,0.1,,,,,75785.15,-1308222.65,0
antARctica,,7.59353,-130.5413325,,0.1,,,,,75935.3,-1305413.325,0
antARctica,,7.608545,-130.2604,,0.1,,,,,76085.45,-1302604,0
antARctica,,7.623535,-129.9794925,,0.1,,,,,76235.35,-1299794.925,0
antARctica,,7.623535,-129.7967775,,0.1,,,,,76235.35,-1297967.775,0
antARctica,,7.623535,-129.3925525,,0.1,,,,,76235.35,-1293925.525,0
antARctica,,7.623535,-128.982715,,0.1,,,,,76235.35,-1289827.15,0
antARctica,,7.623535,-128.78313,,0.1,,,,,76235.35,-1287831.3,0
antARctica,,7.6188475,-128.5172125,,0.1,,,,,76188.475,-1285172.125,0
antARctica,,7.608545,-127.945655,,0.1,,,,,76085.45,-1279456.55,0
antARctica,,7.5982175,-127.3403325,,0.1,,,,,75982.175,-1273403.325,0
antARctica,,7.59353,-126.973145,,0.1,,,,,75935.3,-1269731.45,0
antARctica,,7.58291,-126.6672375,,0.1,,,,,75829.1,-1266672.375,0
antARctica,,7.561035,-126.183155,,0.1,,,,,75610.35,-1261831.55,0
antARctica,,7.54292,-125.69912,,0.1,,,,,75429.2,-1256991.2,0
antARctica,,7.54353,-125.393165,,0.1,,,,,75435.3,-1253931.65,0
antARctica,,7.5582025,-125.0530275,,0.1,,,,,75582.025,-1250530.275,0
antARctica,,7.57102,-124.509425,,0.1,,,,,75710.2,-1245094.25,0
antARctica,,7.5800775,-124.005225,,0.1,,,,,75800.775,-1240052.25,0
antARctica,,7.58352,-123.7831775,,0.1,,,,,75835.2,-1237831.775,0
antARctica,,7.588525,-123.568165,,0.1,,,,,75885.25,-1235681.65,0
antARctica,,7.59353,-123.353175,,0.1,,,,,75935.3,-1233531.75,0
antARctica,,7.598535,-123.1381825,,0.1,,,,,75985.35,-1231381.825,0
antARctica,,7.60354,-122.92317,,0.1,,,,,76035.4,-1229231.7,0
antARctica,,6.923535,-131.12312,,0.1,,,,,69235.35,-1311231.2,0
antARctica,,6.9143075,-130.9820325,,0.1,,,,,69143.075,-1309820.325,0
antARctica,,6.894775,-130.66936,,0.1,,,,,68947.75,-1306693.6,0
antARctica,,6.877125,-130.351075,,0.1,,,,,68771.25,-1303510.75,0
antARctica,,6.873535,-130.193115,,0.1,,,,,68735.35,-1301931.15,0
antARctica,,6.87151,-129.9257825,,0.1,,,,,68715.1,-1299257.825,0
antARctica,,6.8573,-129.366895,,0.1,,,,,68573,-1293668.95,0
antARctica,,6.84121,-128.8135975,,0.1,,,,,68412.1,-1288135.975,0
antARctica,,6.833545,-128.563135,,0.1,,,,,68335.45,-1285631.35,0
antARctica,,6.836035,-128.278125,,0.1,,,,,68360.35,-1282781.25,0
antARctica,,6.838525,-127.99314,,0.1,,,,,68385.25,-1279931.4,0
antARctica,,6.841015,-127.708155,,0.1,,,,,68410.15,-1277081.55,0
antARctica,,6.84353,-127.423145,,0.1,,,,,68435.3,-1274231.45,0
antARctica,,6.846655,-127.2023675,,0.1,,,,,68466.55,-1272023.675,0
antARctica,,6.85354,-126.71438,,0.1,,,,,68535.4,-1267143.8,0
antARctica,,6.860425,-126.2208,,0.1,,,,,68604.25,-1262208,0
antARctica,,6.86355,-125.98313,,0.1,,,,,68635.5,-1259831.3,0
antARctica,,6.8744875,-125.7751475,,0.1,,,,,68744.875,-1257751.475,0
antARctica,,6.898535,-125.346875,,0.1,,,,,68985.35,-1253468.75,0
antARctica,,6.9226075,-124.92422,,0.1,,,,,69226.075,-1249242.2,0
antARctica,,6.933545,-124.73313,,0.1,,,,,69335.45,-1247331.3,0
antARctica,,10.6135,-133.39309,,0.1,,,,,106135,-1333930.9,0
antARctica,,10.6119375,-133.2782475,,0.1,,,,,106119.375,-1332782.475,0
antARctica,,10.608495,-133.021825,,0.1,,,,,106084.95,-1330218.25,0
antARctica,,10.6050775,-132.756055,,0.1,,,,,106050.775,-1327560.55,0
antARctica,,10.603515,-132.613085,,0.1,,,,,106035.15,-1326130.85,0
antARctica,,10.6144525,-132.443555,,0.1,,,,,106144.525,-1324435.55,0
antARctica,,10.638525,-132.119335,,0.1,,,,,106385.25,-1321193.35,0
antARctica,,10.6625725,-131.8044925,,0.1,,,,,106625.725,-1318044.925,0
antARctica,,10.67351,-131.663085,,0.1,,,,,106735.1,-1316630.85,0
antARctica,,10.68601,-131.5919925,,0.1,,,,,106860.1,-1315919.925,0
antARctica,,10.713525,-131.431835,,0.1,,,,,107135.25,-1314318.35,0
antARctica,,10.741015,-131.262305,,0.1,,,,,107410.15,-1312623.05,0
antARctica,,10.753515,-131.163085,,0.1,,,,,107535.15,-1311630.85,0
antARctica,,10.751025,-131.1107425,,0.1,,,,,107510.25,-1311107.425,0
antARctica,,10.74851,-131.03684,,0.1,,,,,107485.1,-1310368.4,0
antARctica,,10.753515,-130.953565,,0.1,,,,,107535.15,-1309535.65,0
antARctica,,10.77351,-130.873095,,0.1,,,,,107735.1,-1308730.95,0
antARctica,,10.7968025,-130.781055,,0.1,,,,,107968.025,-1307810.55,0
antARctica,,10.809765,-130.669335,,0.1,,,,,108097.65,-1306693.35,0
antARctica,,10.817115,-130.5594975,,0.1,,,,,108171.15,-1305594.975,0
antARctica,,10.82351,-130.473095,,0.1,,,,,108235.1,-1304730.95,0
antARctica,,10.8324225,-130.399195,,0.1,,,,,108324.225,-1303991.95,0
antARctica,,10.84226,-130.324365,,0.1,,,,,108422.6,-1303243.65,0
antARctica,,10.850245,-130.2663825,,0.1,,,,,108502.45,-1302663.825,0
antARctica,,10.853515,-130.24309,,0.1,,,,,108535.15,-1302430.9,0
antARctica,,9.3135,-132.483105,,0.1,,,,,93135,-1324831.05,0
antARctica,,9.38335,-132.3353025,,0.1,,,,,93833.5,-1323353.025,0
antARctica,,9.512255,-132.01311,,0.1,,,,,95122.55,-1320131.1,0
antARctica,,9.6467775,-131.6759275,,0.1,,,,,96467.775,-1316759.275,0
antARctica,,9.733495,-131.483105,,0.1,,,,,97334.95,-1314831.05,0
antARctica,,9.8124025,-131.2665275,,0.1,,,,,98124.025,-1312665.275,0
antARctica,,9.92976,-130.86809,,0.1,,,,,99297.6,-1308680.9,0
antARctica,,10.041505,-130.4621575,,0.1,,,,,100415.05,-1304621.575,0
antARctica,,10.103515,-130.223095,,0.1,,,,,101035.15,-1302230.95,0
antARctica,,10.1474125,-130.032325,,0.1,,,,,101474.125,-1300323.25,0
antARctica,,10.214745,-129.739355,,0.1,,,,,102147.45,-1297393.55,0
antARctica,,10.27649,-129.4707525,,0.1,,,,,102764.9,-1294707.525,0
antARctica,,10.303515,-129.3531,,0.1,,,,,103035.15,-1293531,0
antARctica,,10.31101,-129.318115,,0.1,,,,,103110.1,-1293181.15,0
antARctica,,10.318505,-129.283105,,0.1,,,,,103185.05,-1292831.05,0
antARctica,,10.326,-129.248095,,0.1,,,,,103260,-1292480.95,0
antARctica,,10.333495,-129.213085,,0.1,,,,,103334.95,-1292130.85,0
antARctica,,11.833495,-129.8232175,,0.1,,,,,118334.95,-1298232.175,0
antARctica,,11.81145,-129.90542,,0.1,,,,,118114.5,-1299054.2,0
antARctica,,11.7622325,-130.0907225,,0.1,,,,,117622.325,-1300907.225,0
antARctica,,11.7111325,-130.28728,,0.1,,,,,117111.325,-1302872.8,0
antARctica,,11.683495,-130.4032225,,0.1,,,,,116834.95,-1304032.225,0
antARctica,,11.6667975,-130.4957275,,0.1,,,,,116667.975,-1304957.275,0
antARctica,,11.639745,-130.6407225,,0.1,,,,,116397.45,-1306407.225,0
antARctica,,11.614575,-130.7744625,,0.1,,,,,116145.75,-1307744.625,0
antARctica,,11.6034675,-130.8332275,,0.1,,,,,116034.675,-1308332.275,0
antARctica,,11.5959725,-130.8982425,,0.1,,,,,115959.725,-1308982.425,0
antARctica,,11.5884775,-130.9632325,,0.1,,,,,115884.775,-1309632.325,0
antARctica,,11.5809575,-131.0282225,,0.1,,,,,115809.575,-1310282.225,0
antARctica,,11.5734625,-131.0932125,,0.1,,,,,115734.625,-1310932.125,0
antARctica,,11.5734625,-131.1307125,,0.1,,,,,115734.625,-1311307.125,0
antARctica,,11.5734625,-131.1682125,,0.1,,,,,115734.625,-1311682.125,0
antARctica,,11.5734625,-131.2057125,,0.1,,,,,115734.625,-1312057.125,0
antARctica,,11.5734625,-131.2432125,,0.1,,,,,115734.625,-1312432.125,0
antARctica,,11.5634775,-131.3032225,,0.1,,,,,115634.775,-1313032.225,0
antARctica,,11.5534675,-131.3632325,,0.1,,,,,115534.675,-1313632.325,0
antARctica,,11.5434575,-131.4232425,,0.1,,,,,115434.575,-1314232.425,0
antARctica,,11.5334725,-131.4832275,,0.1,,,,,115334.725,-1314832.275,0
antARctica,,11.4534675,-131.8132325,,0.1,,,,,114534.675,-1318132.325,0
antARctica,,11.445655,-131.846825,,0.1,,,,,114456.55,-1318468.25,0
antARctica,,11.4284675,-131.9319825,,0.1,,,,,114284.675,-1319319.825,0
antARctica,,11.41128,-132.0452625,,0.1,,,,,114112.8,-1320452.625,0
antARctica,,11.4034675,-132.1632325,,0.1,,,,,114034.675,-1321632.325,0
antARctica,,11.39878,-132.2700925,,0.1,,,,,113987.8,-1322700.925,0
antARctica,,11.3884775,-132.3657225,,0.1,,,,,113884.775,-1323657.225,0
antARctica,,11.37815,-132.4500975,,0.1,,,,,113781.5,-1324500.975,0
antARctica,,11.3734625,-132.5232175,,0.1,,,,,113734.625,-1325232.175,0
antARctica,,11.3797125,-132.6111825,,0.1,,,,,113797.125,-1326111.825,0
antARctica,,11.3934575,-132.7169675,,0.1,,,,,113934.575,-1327169.675,0
antARctica,,11.4072275,-132.80586,,0.1,,,,,114072.275,-1328058.6,0
antARctica,,11.4134775,-132.8432125,,0.1,,,,,114134.775,-1328432.125,0
antARctica,,12.2034675,-130.3632325,,0.1,,,,,122034.675,-1303632.325,0
antARctica,,12.195655,-130.4365225,,0.1,,,,,121956.55,-1304365.225,0
antARctica,,12.1784675,-130.6044925,,0.1,,,,,121784.675,-1306044.925,0
antARctica,,12.16128,-130.78933,,0.1,,,,,121612.8,-1307893.3,0
antARctica,,12.1534675,-130.9132325,,0.1,,,,,121534.675,-1309132.325,0
antARctica,,12.1391125,-131.0488525,,0.1,,,,,121391.125,-1310488.525,0
antARctica,,12.1059825,-131.2632325,,0.1,,,,,121059.825,-1312632.325,0
antARctica,,12.069115,-131.4701175,,0.1,,,,,120691.15,-1314701.175,0
antARctica,,12.0434825,-131.5832275,,0.1,,,,,120434.825,-1315832.275,0
antARctica,,12.0209725,-131.6574475,,0.1,,,,,120209.725,-1316574.475,0
antARctica,,11.9909675,-131.7794925,,0.1,,,,,119909.675,-1317794.925,0
antARctica,,11.9647225,-131.9108875,,0.1,,,,,119647.225,-1319108.875,0
antARctica,,11.9534675,-132.0132325,,0.1,,,,,119534.675,-1320132.325,0
antARctica,,11.9484625,-132.119165,,0.1,,,,,119484.625,-1321191.65,0
antARctica,,11.9359625,-132.2607175,,0.1,,,,,119359.625,-1322607.175,0
antARctica,,11.9197275,-132.398535,,0.1,,,,,119197.275,-1323985.35,0
antARctica,,11.9034675,-132.4932125,,0.1,,,,,119034.675,-1324932.125,0
antARctica,,11.879395,-132.5675775,,0.1,,,,,118793.95,-1325675.775,0
antARctica,,11.8459725,-132.6532225,,0.1,,,,,118459.725,-1326532.225,0
antARctica,,11.816285,-132.7238525,,0.1,,,,,118162.85,-1327238.525,0
antARctica,,11.8034675,-132.7532225,,0.1,,,,,118034.675,-1327532.225,0
antARctica,,11.6434825,-128.4432375,,0.1,,,,,116434.825,-1284432.375,0
antARctica,,11.6655275,-128.3465325,,0.1,,,,,116655.275,-1283465.325,0
antARctica,,11.714745,-128.1270025,,0.1,,,,,117147.45,-1281270.025,0
antARctica,,11.76582,-127.890575,,0.1,,,,,117658.2,-1278905.75,0
antARctica,,11.7934825,-127.7432375,,0.1,,,,,117934.825,-1277432.375,0
antARctica,,11.8105225,-127.62151,,0.1,,,,,118105.225,-1276215.1,0
antARctica,,11.8397225,-127.4369625,,0.1,,,,,118397.225,-1274369.625,0
antARctica,,11.870825,-127.2580575,,0.1,,,,,118708.25,-1272580.575,0
antARctica,,11.8934825,-127.1532225,,0.1,,,,,118934.825,-1271532.225,0
antARctica,,11.9128425,-127.068555,,0.1,,,,,119128.425,-1270685.55,0
antARctica,,11.9359875,-126.9407475,,0.1,,,,,119359.875,-1269407.475,0
antARctica,,11.9553475,-126.82417,,0.1,,,,,119553.475,-1268241.7,0
antARctica,,11.9634775,-126.7732425,,0.1,,,,,119634.775,-1267732.425,0
antARctica,,11.962085,-126.7490225,,0.1,,,,,119620.85,-1267490.225,0
antARctica,,11.95974,-126.6919925,,0.1,,,,,119597.4,-1266919.925,0
antARctica,,11.9592775,-126.625585,,0.1,,,,,119592.775,-1266255.85,0
antARctica,,11.9634775,-126.5732425,,0.1,,,,,119634.775,-1265732.425,0
antARctica,,11.9708,-126.48496,,0.1,,,,,119708,-1264849.6,0
antARctica,,11.9772225,-126.3395025,,0.1,,,,,119772.225,-1263395.025,0
antARctica,,11.9817375,-126.2033925,,0.1,,,,,119817.375,-1262033.925,0
antARctica,,11.9834725,-126.1432375,,0.1,,,,,119834.725,-1261432.375,0
antARctica,,11.9834725,-126.0932375,,0.1,,,,,119834.725,-1260932.375,0
antARctica,,11.9834725,-126.0432375,,0.1,,,,,119834.725,-1260432.375,0
antARctica,,11.9834725,-125.9932375,,0.1,,,,,119834.725,-1259932.375,0
antARctica,,11.9834725,-125.9432375,,0.1,,,,,119834.725,-1259432.375,0
antARctica,,12.3434825,-126.5732425,,0.1,,,,,123434.825,-1265732.425,0
antARctica,,12.357715,-126.42544,,0.1,,,,,123577.15,-1264254.4,0
antARctica,,12.389745,-126.0957525,,0.1,,,,,123897.45,-1260957.525,0
antARctica,,12.4236325,-125.75481,,0.1,,,,,124236.325,-1257548.1,0
antARctica,,12.4434825,-125.5732425,,0.1,,,,,124434.825,-1255732.425,0
antARctica,,12.460205,-125.4338625,,0.1,,,,,124602.05,-1254338.625,0
antARctica,,12.4872325,-125.1857425,,0.1,,,,,124872.325,-1251857.425,0
antARctica,,12.5124025,-124.9488775,,0.1,,,,,125124.025,-1249488.775,0
antARctica,,12.5234875,-124.8432375,,0.1,,,,,125234.875,-1248432.375,0
antARctica,,12.5734875,-124.5632325,,0.1,,,,,125734.875,-1245632.325,0
antARctica,,12.59099,-124.2732425,,0.1,,,,,125909.9,-1242732.425,0
antARctica,,12.608495,-123.9832275,,0.1,,,,,126084.95,-1239832.275,0
antARctica,,12.6259775,-123.6932125,,0.1,,,,,126259.775,-1236932.125,0
antARctica,,12.6434825,-123.4032225,,0.1,,,,,126434.825,-1234032.225,0
antARctica,,12.7134775,-123.0832775,,0.1,,,,,127134.775,-1230832.775,0
antARctica,,12.7384775,-122.801415,,0.1,,,,,127384.775,-1228014.15,0
antARctica,,12.7934825,-122.1782725,,0.1,,,,,127934.825,-1221782.725,0
antARctica,,12.8484875,-121.5476575,,0.1,,,,,128484.875,-1215476.575,0
antARctica,,12.8734875,-121.2432625,,0.1,,,,,128734.875,-1212432.625,0
antARctica,,16.693285,-134.662965,,0.1,,,,,166932.85,-1346629.65,0
antARctica,,16.6698475,-134.46438,,0.1,,,,,166698.475,-1344643.8,0
antARctica,,16.618285,-134.0192375,,0.1,,,,,166182.85,-1340192.375,0
antARctica,,16.5667225,-133.5534425,,0.1,,,,,165667.225,-1335534.425,0
antARctica,,16.543285,-133.29297,,0.1,,,,,165432.85,-1332929.7,0
antARctica,,16.52766,-133.025465,,0.1,,,,,165276.6,-1330254.65,0
antARctica,,16.493285,-132.53296,,0.1,,,,,164932.85,-1325329.6,0
antARctica,,16.45891,-132.03296,,0.1,,,,,164589.1,-1320329.6,0
antARctica,,16.443285,-131.74297,,0.1,,,,,164432.85,-1317429.7,0
antARctica,,16.4354725,-131.484375,,0.1,,,,,164354.725,-1314843.75,0
antARctica,,16.418285,-131.06172,,0.1,,,,,164182.85,-1310617.2,0
antARctica,,16.4010975,-130.6671875,,0.1,,,,,164010.975,-1306671.875,0
antARctica,,16.393285,-130.49297,,0.1,,,,,163932.85,-1304929.7,0
antARctica,,15.213305,-134.71294,,0.1,,,,,152133.05,-1347129.4,0
antARctica,,15.21643,-134.481055,,0.1,,,,,152164.3,-1344810.55,0
antARctica,,15.22329,-133.96792,,0.1,,,,,152232.9,-1339679.2,0
antARctica,,15.230175,-133.44729,,0.1,,,,,152301.75,-1334472.9,0
antARctica,,15.2333,-133.19292,,0.1,,,,,152333,-1331929.2,0
antARctica,,15.2379875,-133.1401125,,0.1,,,,,152379.875,-1331401.125,0
antARctica,,15.24829,-133.06294,,0.1,,,,,152482.9,-1330629.4,0
antARctica,,15.2586175,-132.9932625,,0.1,,,,,152586.175,-1329932.625,0
antARctica,,15.263305,-132.96294,,0.1,,,,,152633.05,-1329629.4,0
antARctica,,15.313305,-132.46294,,0.1,,,,,153133.05,-1324629.4,0
antARctica,,15.3203375,-132.239965,,0.1,,,,,153203.375,-1322399.65,0
antARctica,,15.33955,-131.74419,,0.1,,,,,153395.5,-1317441.9,0
antARctica,,15.36814,-131.2352775,,0.1,,,,,153681.4,-1312352.775,0
antARctica,,15.403295,-130.97295,,0.1,,,,,154032.95,-1309729.5,0
